i,id,time,hz,n,sd,ci,Mussel_ID,Rep,Length(mm),Time_Machine,Time_real,Sensor_ID,Line_ID,Beaker_ID,Group,P_Status,Status,Intensity,Note,bpm
6,Mussel_235,2025-06-27T13:30:00Z,0.435,5,0.0430499709639856,0.0843779430894117,G21,24,34,13:02-13:32,15:02-15:32,C,C5,21,HT,infected,infected,15,NA,26.1
6,Mussel_236,2025-06-27T13:30:00Z,0.491,5,0.0209475535564419,0.0410572049706261,B79,24,30.2,13:02-13:32,15:02-15:32,C,C6,22,HT,uninfected,uninfected,0,NA,29.46
6,Mussel_237,2025-06-27T13:30:00Z,0.443,5,0.0146287388383278,0.0286723281231225,G37,24,29.4,13:02-13:32,15:02-15:32,C,C7,23,Control,infected,infected,10,NA,26.580000000000002
6,Mussel_238,2025-06-27T13:30:00Z,0.41,5,0.0882060088656096,0.172883777376595,B62,24,30,13:02-13:32,15:02-15:32,C,C8,24,Control,uninfected,uninfected,0,NA,24.599999999999998
7,Mussel_231,2025-06-27T13:35:00Z,0.303,5,0.173885019481265,0.34081463818328,G44,24,34.4,13:02-13:32,15:02-15:32,C,C1,17,CM,infected,uninfected,0,NA,18.18
7,Mussel_232,2025-06-27T13:35:00Z,0.324,5,0.113330490160415,0.222127760714414,B28,24,31.5,13:02-13:32,15:02-15:32,C,C2,18,CM,uninfected,uninfected,0,NA,19.44
7,Mussel_233,2025-06-27T13:35:00Z,0.403,5,0.0347087885124215,0.068029225484346,G98,24,33.6,13:02-13:32,15:02-15:32,C,C3,19,HS,infected,infected,12,NA,24.18
7,Mussel_234,2025-06-27T13:35:00Z,0.474,5,0.00701427116670006,0.0137479714867321,B21,24,32.1,13:02-13:32,15:02-15:32,C,C4,20,HS,uninfected,uninfected,0,NA,28.439999999999998
7,Mussel_235,2025-06-27T13:35:00Z,0.431,5,0.116377403304937,0.228099710477677,G21,24,34,13:02-13:32,15:02-15:32,C,C5,21,HT,infected,infected,15,NA,25.86
7,Mussel_236,2025-06-27T13:35:00Z,0.476,5,0.109851263078765,0.215308475634379,B79,24,30.2,13:02-13:32,15:02-15:32,C,C6,22,HT,uninfected,uninfected,0,NA,28.56
7,Mussel_237,2025-06-27T13:35:00Z,0.423,5,0.0398835805814874,0.0781718179397154,G37,24,29.4,13:02-13:32,15:02-15:32,C,C7,23,Control,infected,infected,10,NA,25.38
7,Mussel_238,2025-06-27T13:35:00Z,0.438,5,0.0176635217326557,0.0346205025960052,B62,24,30,13:02-13:32,15:02-15:32,C,C8,24,Control,uninfected,uninfected,0,NA,26.28
8,Mussel_231,2025-06-27T13:40:00Z,0.318,3,0.129808833803148,0.25442531425417,G44,24,34.4,13:02-13:32,15:02-15:32,C,C1,17,CM,infected,uninfected,0,NA,19.080000000000002
8,Mussel_232,2025-06-27T13:40:00Z,0.397,3,0.133885523240317,0.26241562555102,B28,24,31.5,13:02-13:32,15:02-15:32,C,C2,18,CM,uninfected,uninfected,0,NA,23.82
8,Mussel_233,2025-06-27T13:40:00Z,0.396,3,0.116965806969387,0.229252981659999,G98,24,33.6,13:02-13:32,15:02-15:32,C,C3,19,HS,infected,infected,12,NA,23.76
8,Mussel_234,2025-06-27T13:40:00Z,0.462,3,0.00519615242270664,0.010184458748505,B21,24,32.1,13:02-13:32,15:02-15:32,C,C4,20,HS,uninfected,uninfected,0,NA,27.720000000000002
8,Mussel_235,2025-06-27T13:40:00Z,0.43,3,0.00611010092660779,0.0119757978161513,G21,24,34,13:02-13:32,15:02-15:32,C,C5,21,HT,infected,infected,15,NA,25.8
8,Mussel_236,2025-06-27T13:40:00Z,0.488,3,0.00513160143944689,0.0100579388213159,B79,24,30.2,13:02-13:32,15:02-15:32,C,C6,22,HT,uninfected,uninfected,0,NA,29.28
8,Mussel_237,2025-06-27T13:40:00Z,0.403,3,0.0244335834457412,0.0478898235536528,G37,24,29.4,13:02-13:32,15:02-15:32,C,C7,23,Control,infected,infected,10,NA,24.18
8,Mussel_238,2025-06-27T13:40:00Z,0.4,3,0.0501431284757277,0.0982805318124263,B62,24,30,13:02-13:32,15:02-15:32,C,C8,24,Control,uninfected,uninfected,0,NA,24
1,Mussel_241,2025-06-27T13:30:00Z,0.3715,4,0.157307554385245,0.308322806595079,Y49,25,32.4,13:30-14:00,15:30-16:00,A,A1,1,CM,infected,infected,2,NA,22.29
1,Mussel_242,2025-06-27T13:30:00Z,0.48,4,0.147196014438797,0.288504188300043,P54,25,32.2,13:30-14:00,15:30-16:00,A,A2,2,CM,uninfected,uninfected,0,NA,28.799999999999997
1,Mussel_243,2025-06-27T13:30:00Z,0.3025,4,0.0274636122897189,0.0538286800878491,Y51,25,34,13:30-14:00,15:30-16:00,A,A3,3,HS,infected,infected,4,NA,18.15
1,Mussel_244,2025-06-27T13:30:00Z,0.2795,4,0.0880279311733876,0.17253474509984,P28,25,30,13:30-14:00,15:30-16:00,A,A4,4,HS,uninfected,uninfected,0,NA,16.770000000000003
1,Mussel_245,2025-06-27T13:30:00Z,0.3845,4,0.120119385057811,0.23543399471331,Y36,25,31.1,13:30-14:00,15:30-16:00,A,A5,5,HT,infected,infected,4,NA,23.07
1,Mussel_246,2025-06-27T13:30:00Z,0.29,4,0.466071882867868,0.913500890421022,P55,25,31.8,13:30-14:00,15:30-16:00,A,A6,6,HT,uninfected,uninfected,0,NA,17.4
1,Mussel_247,2025-06-27T13:30:00Z,0.496,4,0.0399614397471696,0.0783244219044524,Y31,25,29,13:30-14:00,15:30-16:00,A,A7,7,Control,infected,infected,8,NA,29.759999999999998
1,Mussel_248,2025-06-27T13:30:00Z,0.407,4,0.21538183148384,0.422148389708327,P11,25,34,13:30-14:00,15:30-16:00,A,A8,8,Control,uninfected,uninfected,0,NA,24.419999999999998
2,Mussel_241,2025-06-27T13:35:00Z,0.463,5,0.122266103233889,0.239641562338422,Y49,25,32.4,13:30-14:00,15:30-16:00,A,A1,1,CM,infected,infected,2,NA,27.78
2,Mussel_242,2025-06-27T13:35:00Z,0.476,5,0.0399912490427594,0.0783828481238083,P54,25,32.2,13:30-14:00,15:30-16:00,A,A2,2,CM,uninfected,uninfected,0,NA,28.56
2,Mussel_243,2025-06-27T13:35:00Z,0.202,5,0.0728697468089467,0.142824703745536,Y51,25,34,13:30-14:00,15:30-16:00,A,A3,3,HS,infected,infected,4,NA,12.120000000000001
2,Mussel_244,2025-06-27T13:35:00Z,0.385,5,0.172247786633094,0.337605661800865,P28,25,30,13:30-14:00,15:30-16:00,A,A4,4,HS,uninfected,uninfected,0,NA,23.1
2,Mussel_245,2025-06-27T13:35:00Z,0.467,5,0.108454137772609,0.212570110034313,Y36,25,31.1,13:30-14:00,15:30-16:00,A,A5,5,HT,infected,infected,4,NA,28.020000000000003
2,Mussel_246,2025-06-27T13:35:00Z,0.561,5,0.0620870356837883,0.121690589940225,P55,25,31.8,13:30-14:00,15:30-16:00,A,A6,6,HT,uninfected,uninfected,0,NA,33.660000000000004
2,Mussel_247,2025-06-27T13:35:00Z,0.531,5,0.0312761890261585,0.0613013304912707,Y31,25,29,13:30-14:00,15:30-16:00,A,A7,7,Control,infected,infected,8,NA,31.860000000000003
2,Mussel_248,2025-06-27T13:35:00Z,0.562,5,0.159686568001194,0.312985673282341,P11,25,34,13:30-14:00,15:30-16:00,A,A8,8,Control,uninfected,uninfected,0,NA,33.720000000000006
3,Mussel_241,2025-06-27T13:40:00Z,0.478,5,0.166360151478652,0.326065896898158,Y49,25,32.4,13:30-14:00,15:30-16:00,A,A1,1,CM,infected,infected,2,NA,28.68
3,Mussel_242,2025-06-27T13:40:00Z,0.44,5,0.0179025137899682,0.0350889270283376,P54,25,32.2,13:30-14:00,15:30-16:00,A,A2,2,CM,uninfected,uninfected,0,NA,26.4
3,Mussel_243,2025-06-27T13:40:00Z,0.158,5,0.124387700356587,0.24379989269891,Y51,25,34,13:30-14:00,15:30-16:00,A,A3,3,HS,infected,infected,4,NA,9.48
3,Mussel_244,2025-06-27T13:40:00Z,0.494,5,0.144930328089051,0.28406344305454,P28,25,30,13:30-14:00,15:30-16:00,A,A4,4,HS,uninfected,uninfected,0,NA,29.64
3,Mussel_245,2025-06-27T13:40:00Z,0.447,5,0.107036442392299,0.209791427088907,Y36,25,31.1,13:30-14:00,15:30-16:00,A,A5,5,HT,infected,infected,4,NA,26.82
3,Mussel_246,2025-06-27T13:40:00Z,0.553,5,0.0559758876660299,0.109712739825419,P55,25,31.8,13:30-14:00,15:30-16:00,A,A6,6,HT,uninfected,uninfected,0,NA,33.18
3,Mussel_247,2025-06-27T13:40:00Z,0.473,5,0.149825565241717,0.293658107873765,Y31,25,29,13:30-14:00,15:30-16:00,A,A7,7,Control,infected,infected,8,NA,28.38
3,Mussel_248,2025-06-27T13:40:00Z,0.502,5,0.0423992924469265,0.0831026131959759,P11,25,34,13:30-14:00,15:30-16:00,A,A8,8,Control,uninfected,uninfected,0,NA,30.12
4,Mussel_241,2025-06-27T13:45:00Z,0.615,5,0.2225174150488,0.436134133495648,Y49,25,32.4,13:30-14:00,15:30-16:00,A,A1,1,CM,infected,infected,2,NA,36.9
4,Mussel_242,2025-06-27T13:45:00Z,0.418,5,0.0440964851206987,0.0864291108365694,P54,25,32.2,13:30-14:00,15:30-16:00,A,A2,2,CM,uninfected,uninfected,0,NA,25.08
4,Mussel_243,2025-06-27T13:45:00Z,0.347,5,0.0814205133857556,0.159584206236081,Y51,25,34,13:30-14:00,15:30-16:00,A,A3,3,HS,infected,infected,4,NA,20.82
4,Mussel_244,2025-06-27T13:45:00Z,0.424,5,0.0833948439653196,0.163453894172026,P28,25,30,13:30-14:00,15:30-16:00,A,A4,4,HS,uninfected,uninfected,0,NA,25.439999999999998
4,Mussel_245,2025-06-27T13:45:00Z,0.452,5,0.0191494125236259,0.0375328485463068,Y36,25,31.1,13:30-14:00,15:30-16:00,A,A5,5,HT,infected,infected,4,NA,27.12
4,Mussel_246,2025-06-27T13:45:00Z,0.521,5,0.0230607892319409,0.0451991468946041,P55,25,31.8,13:30-14:00,15:30-16:00,A,A6,6,HT,uninfected,uninfected,0,NA,31.26
4,Mussel_247,2025-06-27T13:45:00Z,0.394,5,0.027116415692344,0.0531481747569942,Y31,25,29,13:30-14:00,15:30-16:00,A,A7,7,Control,infected,infected,8,NA,23.64
4,Mussel_248,2025-06-27T13:45:00Z,0.483,5,0.110464021292003,0.216509481732325,P11,25,34,13:30-14:00,15:30-16:00,A,A8,8,Control,uninfected,uninfected,0,NA,28.98
5,Mussel_241,2025-06-27T13:50:00Z,0.407,5,0.155153794668387,0.304101437550039,Y49,25,32.4,13:30-14:00,15:30-16:00,A,A1,1,CM,infected,infected,2,NA,24.419999999999998
5,Mussel_242,2025-06-27T13:50:00Z,0.378,5,0.0942231394085338,0.184677353240726,P54,25,32.2,13:30-14:00,15:30-16:00,A,A2,2,CM,uninfected,uninfected,0,NA,22.68
5,Mussel_243,2025-06-27T13:50:00Z,0.282,5,0.414924932969808,0.813252868620824,Y51,25,34,13:30-14:00,15:30-16:00,A,A3,3,HS,infected,infected,4,NA,16.919999999999998
5,Mussel_244,2025-06-27T13:50:00Z,0.445,5,0.107626669557317,0.210948272332342,P28,25,30,13:30-14:00,15:30-16:00,A,A4,4,HS,uninfected,uninfected,0,NA,26.7
5,Mussel_245,2025-06-27T13:50:00Z,0.452,5,0.102736069615301,0.20136269644599,Y36,25,31.1,13:30-14:00,15:30-16:00,A,A5,5,HT,infected,infected,4,NA,27.12
5,Mussel_246,2025-06-27T13:50:00Z,0.526,5,0.041396859784288,0.0811378451772044,P55,25,31.8,13:30-14:00,15:30-16:00,A,A6,6,HT,uninfected,uninfected,0,NA,31.560000000000002
5,Mussel_247,2025-06-27T13:50:00Z,0.356,5,0.0861347781096579,0.168824165094929,Y31,25,29,13:30-14:00,15:30-16:00,A,A7,7,Control,infected,infected,8,NA,21.36
5,Mussel_248,2025-06-27T13:50:00Z,0.431,5,0.0159749804381727,0.0313109616588185,P11,25,34,13:30-14:00,15:30-16:00,A,A8,8,Control,uninfected,uninfected,0,NA,25.86
6,Mussel_241,2025-06-27T13:55:00Z,0.423,5,0.110225677589208,0.216042328074847,Y49,25,32.4,13:30-14:00,15:30-16:00,A,A1,1,CM,infected,infected,2,NA,25.38
6,Mussel_242,2025-06-27T13:55:00Z,0.342,5,0.0422610932182309,0.0828317427077325,P54,25,32.2,13:30-14:00,15:30-16:00,A,A2,2,CM,uninfected,uninfected,0,NA,20.520000000000003
6,Mussel_243,2025-06-27T13:55:00Z,0.323,5,0.106055174319785,0.207868141666779,Y51,25,34,13:30-14:00,15:30-16:00,A,A3,3,HS,infected,infected,4,NA,19.38
6,Mussel_244,2025-06-27T13:55:00Z,0.465,5,0.0168433963320941,0.0330130568109044,P28,25,30,13:30-14:00,15:30-16:00,A,A4,4,HS,uninfected,uninfected,0,NA,27.900000000000002
6,Mussel_245,2025-06-27T13:55:00Z,0.476,5,0.113122499972375,0.221720099945855,Y36,25,31.1,13:30-14:00,15:30-16:00,A,A5,5,HT,infected,infected,4,NA,28.56
6,Mussel_246,2025-06-27T13:55:00Z,0.547,5,0.138089463754481,0.270655348958782,P55,25,31.8,13:30-14:00,15:30-16:00,A,A6,6,HT,uninfected,uninfected,0,NA,32.82
6,Mussel_247,2025-06-27T13:55:00Z,0.385,5,0.0255440795488896,0.0500663959158236,Y31,25,29,13:30-14:00,15:30-16:00,A,A7,7,Control,infected,infected,8,NA,23.1
6,Mussel_248,2025-06-27T13:55:00Z,0.413,5,0.124268660570556,0.243566574718289,P11,25,34,13:30-14:00,15:30-16:00,A,A8,8,Control,uninfected,uninfected,0,NA,24.779999999999998
7,Mussel_241,2025-06-27T14:00:00Z,0.4,3,0.0242693221990232,0.0475678715100855,Y49,25,32.4,13:30-14:00,15:30-16:00,A,A1,1,CM,infected,infected,2,NA,24
7,Mussel_242,2025-06-27T14:00:00Z,0.367,3,0.0229128784747792,0.0449092418105672,P54,25,32.2,13:30-14:00,15:30-16:00,A,A2,2,CM,uninfected,uninfected,0,NA,22.02
7,Mussel_243,2025-06-27T14:00:00Z,0.276,3,0.0557584074378026,0.109286478578093,Y51,25,34,13:30-14:00,15:30-16:00,A,A3,3,HS,infected,infected,4,NA,16.560000000000002
7,Mussel_244,2025-06-27T14:00:00Z,0.465,3,0.0137961347243832,0.0270404240597912,P28,25,30,13:30-14:00,15:30-16:00,A,A4,4,HS,uninfected,uninfected,0,NA,27.900000000000002
7,Mussel_245,2025-06-27T14:00:00Z,0.448,3,0.132926044601249,0.260535047418449,Y36,25,31.1,13:30-14:00,15:30-16:00,A,A5,5,HT,infected,infected,4,NA,26.88
7,Mussel_246,2025-06-27T14:00:00Z,0.529,3,0.0124899959967968,0.0244803921537217,P55,25,31.8,13:30-14:00,15:30-16:00,A,A6,6,HT,uninfected,uninfected,0,NA,31.740000000000002
7,Mussel_247,2025-06-27T14:00:00Z,0.365,3,0.0302875111776015,0.0593635219080988,Y31,25,29,13:30-14:00,15:30-16:00,A,A7,7,Control,infected,infected,8,NA,21.9
7,Mussel_248,2025-06-27T14:00:00Z,0.377,3,0.0213853532431272,0.0419152923565294,P11,25,34,13:30-14:00,15:30-16:00,A,A8,8,Control,uninfected,uninfected,0,NA,22.62
1,Mussel_251,2025-06-27T14:00:00Z,0.4755,4,0.0144337567297406,0.0282901631902916,G10,26,33,14:00-14:30,16:00-16:30,B,B1,9,CM,infected,infected,6,NA,28.529999999999998
1,Mussel_252,2025-06-27T14:00:00Z,0.258,4,0.120048601269097,0.23529525848743,B86,26,30.1,14:00-14:30,16:00-16:30,B,B2,10,CM,uninfected,uninfected,0,NA,15.48
1,Mussel_253,2025-06-27T14:00:00Z,0.5075,4,0.0625266609802038,0.122552255521199,G67,26,33.5,14:00-14:30,16:00-16:30,B,B3,11,HS,infected,infected,8,NA,30.449999999999996
1,Mussel_254,2025-06-27T14:00:00Z,0.6395,4,0.0614294988855789,0.120401817815735,B95,26,31.1,14:00-14:30,16:00-16:30,B,B4,12,HS,uninfected,uninfected,0,NA,38.37
1,Mussel_255,2025-06-27T14:00:00Z,0.407,4,0.240134684430772,0.470663981484314,G14,26,34.1,14:00-14:30,16:00-16:30,B,B5,13,HT,infected,infected,2,NA,24.419999999999998
1,Mussel_256,2025-06-27T14:00:00Z,0.266,4,0.25996730563669,0.509535919047912,B81,26,33.4,14:00-14:30,16:00-16:30,B,B6,14,HT,uninfected,uninfected,0,NA,15.96
1,Mussel_257,2025-06-27T14:00:00Z,0.4595,4,0.138118306775991,0.270711881280942,G5,26,28.5,14:00-14:30,16:00-16:30,B,B7,15,Control,infected,infected,15,NA,27.57
1,Mussel_258,2025-06-27T14:00:00Z,0.5225,4,0.126865742683621,0.248656855659897,B16,26,30.6,14:00-14:30,16:00-16:30,B,B8,16,Control,uninfected,uninfected,0,NA,31.349999999999998
2,Mussel_251,2025-06-27T14:05:00Z,0.456,5,0.115114291032869,0.225624010424423,G10,26,33,14:00-14:30,16:00-16:30,B,B1,9,CM,infected,infected,6,NA,27.36
2,Mussel_252,2025-06-27T14:05:00Z,0.476,5,0.244153230574572,0.478540331926161,B86,26,30.1,14:00-14:30,16:00-16:30,B,B2,10,CM,uninfected,uninfected,0,NA,28.56
2,Mussel_253,2025-06-27T14:05:00Z,0.564,5,0.03014465126685,0.0590835164830259,G67,26,33.5,14:00-14:30,16:00-16:30,B,B3,11,HS,infected,infected,8,NA,33.839999999999996
2,Mussel_254,2025-06-27T14:05:00Z,0.548,5,0.0283196045170126,0.0555064248533446,B95,26,31.1,14:00-14:30,16:00-16:30,B,B4,12,HS,uninfected,uninfected,0,NA,32.88
2,Mussel_255,2025-06-27T14:05:00Z,0.555,5,0.208567255339854,0.408791820466115,G14,26,34.1,14:00-14:30,16:00-16:30,B,B5,13,HT,infected,infected,2,NA,33.300000000000004
2,Mussel_256,2025-06-27T14:05:00Z,0.486,5,0.0339484903935359,0.0665390411713304,B81,26,33.4,14:00-14:30,16:00-16:30,B,B6,14,HT,uninfected,uninfected,0,NA,29.16
2,Mussel_257,2025-06-27T14:05:00Z,0.362,5,0.087333842237703,0.171174330785898,G5,26,28.5,14:00-14:30,16:00-16:30,B,B7,15,Control,infected,infected,15,NA,21.72
2,Mussel_258,2025-06-27T14:05:00Z,0.561,5,0.0245091819528926,0.0480379966276696,B16,26,30.6,14:00-14:30,16:00-16:30,B,B8,16,Control,uninfected,uninfected,0,NA,33.660000000000004
3,Mussel_251,2025-06-27T14:10:00Z,0.456,5,0.0471889817648145,0.0924904042590365,G10,26,33,14:00-14:30,16:00-16:30,B,B1,9,CM,infected,infected,6,NA,27.36
3,Mussel_252,2025-06-27T14:10:00Z,0.45,5,0.300207761392007,0.588407212328333,B86,26,30.1,14:00-14:30,16:00-16:30,B,B2,10,CM,uninfected,uninfected,0,NA,27
3,Mussel_253,2025-06-27T14:10:00Z,0.548,5,0.141414992133083,0.277173384580843,G67,26,33.5,14:00-14:30,16:00-16:30,B,B3,11,HS,infected,infected,8,NA,32.88
3,Mussel_254,2025-06-27T14:10:00Z,0.497,5,0.0456344168364185,0.0894434569993804,B95,26,31.1,14:00-14:30,16:00-16:30,B,B4,12,HS,uninfected,uninfected,0,NA,29.82
3,Mussel_255,2025-06-27T14:10:00Z,0.608,5,0.24742029019464,0.484943768781495,G14,26,34.1,14:00-14:30,16:00-16:30,B,B5,13,HT,infected,infected,2,NA,36.48
3,Mussel_256,2025-06-27T14:10:00Z,0.256,5,0.115947401868261,0.227256907661791,B81,26,33.4,14:00-14:30,16:00-16:30,B,B6,14,HT,uninfected,uninfected,0,NA,15.36
3,Mussel_257,2025-06-27T14:10:00Z,0.451,5,0.197798634980123,0.387685324561041,G5,26,28.5,14:00-14:30,16:00-16:30,B,B7,15,Control,infected,infected,15,NA,27.060000000000002
3,Mussel_258,2025-06-27T14:10:00Z,0.526,5,0.00753657747256672,0.0147716918462308,B16,26,30.6,14:00-14:30,16:00-16:30,B,B8,16,Control,uninfected,uninfected,0,NA,31.560000000000002
4,Mussel_251,2025-06-27T14:15:00Z,0.456,5,0.0481954354685171,0.0944630535182936,G10,26,33,14:00-14:30,16:00-16:30,B,B1,9,CM,infected,infected,6,NA,27.36
4,Mussel_252,2025-06-27T14:15:00Z,0.403,5,0.254457658560319,0.498737010778226,B86,26,30.1,14:00-14:30,16:00-16:30,B,B2,10,CM,uninfected,uninfected,0,NA,24.18
4,Mussel_253,2025-06-27T14:15:00Z,0.513,5,0.0488395331673021,0.0957254850079121,G67,26,33.5,14:00-14:30,16:00-16:30,B,B3,11,HS,infected,infected,8,NA,30.78
4,Mussel_254,2025-06-27T14:15:00Z,0.496,5,0.123431357442102,0.24192546058652,B95,26,31.1,14:00-14:30,16:00-16:30,B,B4,12,HS,uninfected,uninfected,0,NA,29.759999999999998
4,Mussel_255,2025-06-27T14:15:00Z,0.497,5,0.0499129241780122,0.097829331388904,G14,26,34.1,14:00-14:30,16:00-16:30,B,B5,13,HT,infected,infected,2,NA,29.82
4,Mussel_256,2025-06-27T14:15:00Z,0.383,5,0.0757231800705702,0.148417432938318,B81,26,33.4,14:00-14:30,16:00-16:30,B,B6,14,HT,uninfected,uninfected,0,NA,22.98
4,Mussel_257,2025-06-27T14:15:00Z,0.437,5,0.102258007021455,0.200425693762052,G5,26,28.5,14:00-14:30,16:00-16:30,B,B7,15,Control,infected,infected,15,NA,26.22
4,Mussel_258,2025-06-27T14:15:00Z,0.514,5,0.114848595986194,0.22510324813294,B16,26,30.6,14:00-14:30,16:00-16:30,B,B8,16,Control,uninfected,uninfected,0,NA,30.84
5,Mussel_251,2025-06-27T14:20:00Z,0.464,5,0.00432434966208792,0.00847572533769232,G10,26,33,14:00-14:30,16:00-16:30,B,B1,9,CM,infected,infected,6,NA,27.84
5,Mussel_252,2025-06-27T14:20:00Z,0.803,5,0.242090478953634,0.474497338749123,B86,26,30.1,14:00-14:30,16:00-16:30,B,B2,10,CM,uninfected,uninfected,0,NA,48.18
5,Mussel_253,2025-06-27T14:20:00Z,0.48,5,0.0616060062006944,0.120747772153361,G67,26,33.5,14:00-14:30,16:00-16:30,B,B3,11,HS,infected,infected,8,NA,28.799999999999997
5,Mussel_254,2025-06-27T14:20:00Z,0.488,5,0.00367423461417477,0.00720149984378255,B95,26,31.1,14:00-14:30,16:00-16:30,B,B4,12,HS,uninfected,uninfected,0,NA,29.28
5,Mussel_255,2025-06-27T14:20:00Z,0.551,5,0.0376297754444536,0.073754359871129,G14,26,34.1,14:00-14:30,16:00-16:30,B,B5,13,HT,infected,infected,2,NA,33.06
5,Mussel_256,2025-06-27T14:20:00Z,0.378,5,0.09348368841675,0.18322802929683,B81,26,33.4,14:00-14:30,16:00-16:30,B,B6,14,HT,uninfected,uninfected,0,NA,22.68
5,Mussel_257,2025-06-27T14:20:00Z,0.41,5,0.0180914344373242,0.0354592114971554,G5,26,28.5,14:00-14:30,16:00-16:30,B,B7,15,Control,infected,infected,15,NA,24.599999999999998
5,Mussel_258,2025-06-27T14:20:00Z,0.499,5,0.0134275835502893,0.0263180637585671,B16,26,30.6,14:00-14:30,16:00-16:30,B,B8,16,Control,uninfected,uninfected,0,NA,29.94
6,Mussel_251,2025-06-27T14:25:00Z,0.437,5,0.0117770964163498,0.0230831089760457,G10,26,33,14:00-14:30,16:00-16:30,B,B1,9,CM,infected,infected,6,NA,26.22
6,Mussel_252,2025-06-27T14:25:00Z,0.73,5,0.27766292514486,0.544219333283925,B86,26,30.1,14:00-14:30,16:00-16:30,B,B2,10,CM,uninfected,uninfected,0,NA,43.8
6,Mussel_253,2025-06-27T14:25:00Z,0.251,5,0.134819508974035,0.264246237589109,G67,26,33.5,14:00-14:30,16:00-16:30,B,B3,11,HS,infected,infected,8,NA,15.06
6,Mussel_254,2025-06-27T14:25:00Z,0.437,5,0.106231821974397,0.208214371069818,B95,26,31.1,14:00-14:30,16:00-16:30,B,B4,12,HS,uninfected,uninfected,0,NA,26.22
6,Mussel_255,2025-06-27T14:25:00Z,0.556,5,0.126602922557104,0.248141728211923,G14,26,34.1,14:00-14:30,16:00-16:30,B,B5,13,HT,infected,infected,2,NA,33.36
6,Mussel_256,2025-06-27T14:25:00Z,0.409,5,0.00995991967839097,0.0195214425696463,B81,26,33.4,14:00-14:30,16:00-16:30,B,B6,14,HT,uninfected,uninfected,0,NA,24.54
6,Mussel_257,2025-06-27T14:25:00Z,0.387,5,0.103270034375902,0.202409267376768,G5,26,28.5,14:00-14:30,16:00-16:30,B,B7,15,Control,infected,infected,15,NA,23.22
6,Mussel_258,2025-06-27T14:25:00Z,0.475,5,0.112448654949715,0.220399363701441,B16,26,30.6,14:00-14:30,16:00-16:30,B,B8,16,Control,uninfected,uninfected,0,NA,28.5
7,Mussel_251,2025-06-27T14:30:00Z,0.445,5,0.0118194754536739,0.0231661718892009,G10,26,33,14:00-14:30,16:00-16:30,B,B1,9,CM,infected,infected,6,NA,26.7
7,Mussel_252,2025-06-27T14:30:00Z,0.414,5,0.207501084334516,0.406702125295652,B86,26,30.1,14:00-14:30,16:00-16:30,B,B2,10,CM,uninfected,uninfected,0,NA,24.84
7,Mussel_253,2025-06-27T14:30:00Z,0.507,5,0.0573035775497482,0.112315011997506,G67,26,33.5,14:00-14:30,16:00-16:30,B,B3,11,HS,infected,infected,8,NA,30.42
7,Mussel_254,2025-06-27T14:30:00Z,0.463,5,0.0191885382455256,0.0376095349612302,B95,26,31.1,14:00-14:30,16:00-16:30,B,B4,12,HS,uninfected,uninfected,0,NA,27.78
7,Mussel_255,2025-06-27T14:30:00Z,0.527,5,0.183494686571574,0.359649585680284,G14,26,34.1,14:00-14:30,16:00-16:30,B,B5,13,HT,infected,infected,2,NA,31.62
7,Mussel_256,2025-06-27T14:30:00Z,0.413,5,0.0476518625029495,0.0933976505057809,B81,26,33.4,14:00-14:30,16:00-16:30,B,B6,14,HT,uninfected,uninfected,0,NA,24.779999999999998
7,Mussel_257,2025-06-27T14:30:00Z,0.357,5,0.0582769251076273,0.114222773210949,G5,26,28.5,14:00-14:30,16:00-16:30,B,B7,15,Control,infected,infected,15,NA,21.419999999999998
7,Mussel_258,2025-06-27T14:30:00Z,0.468,5,0.109954536059228,0.215510890676086,B16,26,30.6,14:00-14:30,16:00-16:30,B,B8,16,Control,uninfected,uninfected,0,NA,28.080000000000002
1,Mussel_261,2025-07-01T08:25:00Z,0.21,4,0.107633250748394,0.210961171466852,Y6,27,29.8,8:25-8:55,10:25-10:55,C,C1,17,CM,infected,infected,12,NA,12.6
1,Mussel_262,2025-07-01T08:25:00Z,0.343,4,0.182889766435049,0.358463942212696,B66,27,33.5,8:25-8:55,10:25-10:55,C,C2,18,CM,uninfected,uninfected,0,NA,20.580000000000002
1,Mussel_263,2025-07-01T08:25:00Z,0.2355,4,0.00288675134594812,0.00565803263805831,Y69,27,33.5,8:25-8:55,10:25-10:55,C,C3,19,HS,infected,infected,11,NA,14.129999999999999
1,Mussel_264,2025-07-01T08:25:00Z,0.2955,4,0.0870287308881383,0.170576312540751,B77,27,28.6,8:25-8:55,10:25-10:55,C,C4,20,HS,uninfected,uninfected,0,NA,17.73
1,Mussel_265,2025-07-01T08:25:00Z,0.2865,4,0.0854107721543366,0.1674051134225,Y74,27,32.4,8:25-8:55,10:25-10:55,C,C5,21,HT,infected,infected,21,NA,17.189999999999998
1,Mussel_266,2025-07-01T08:25:00Z,0.799,4,0.0453311886747598,0.0888491298025292,B40,27,29.6,8:25-8:55,10:25-10:55,C,C6,22,HT,uninfected,uninfected,0,NA,47.940000000000005
1,Mussel_267,2025-07-01T08:25:00Z,0.38,4,0.102444700529928,0.200791613038659,Y45,27,32,8:25-8:55,10:25-10:55,C,C7,23,Control,infected,infected,3,NA,22.8
