Frame;Time;X_Arena0_4A_HT2_6;Y_Arena0_4A_HT2_6;X_Arena0_4A_HT2_2;Y_Arena0_4A_HT2_2;X_Arena0_4A_HT2_7;Y_Arena0_4A_HT2_7;X_Arena0_4A_HT2_5;Y_Arena0_4A_HT2_5;X_Arena0_4A_HT2_4;Y_Arena0_4A_HT2_4;X_Arena0_4A_HT2_1;Y_Arena0_4A_HT2_1;X_Arena0_4A_HT2_3;Y_Arena0_4A_HT2_3;X_Arena1_4A_HS2_7;Y_Arena1_4A_HS2_7;X_Arena1_4A_HS2_6;Y_Arena1_4A_HS2_6;X_Arena1_4A_HS2_3;Y_Arena1_4A_HS2_3;X_Arena1_4A_HS2_1;Y_Arena1_4A_HS2_1;X_Arena1_4A_HS2_4;Y_Arena1_4A_HS2_4;X_Arena1_4A_HS2_2;Y_Arena1_4A_HS2_2;X_Arena1_4A_HS2_5;Y_Arena1_4A_HS2_5;X_Arena2_4A_CM1_1;Y_Arena2_4A_CM1_1;X_Arena2_4A_CM1_2;Y_Arena2_4A_CM1_2;X_Arena2_4A_CM1_4;Y_Arena2_4A_CM1_4;X_Arena2_4A_CM1_7;Y_Arena2_4A_CM1_7;X_Arena2_4A_CM1_6;Y_Arena2_4A_CM1_6;X_Arena2_4A_CM1_3;Y_Arena2_4A_CM1_3;X_Arena2_4A_CM1_5;Y_Arena2_4A_CM1_5;X_Arena3_4A_Control1_5;Y_Arena3_4A_Control1_5;X_Arena3_4A_Control1_2;Y_Arena3_4A_Control1_2;X_Arena3_4A_Control1_1;Y_Arena3_4A_Control1_1;X_Arena3_4A_Control1_7;Y_Arena3_4A_Control1_7;X_Arena3_4A_Control1_4;Y_Arena3_4A_Control1_4;X_Arena3_4A_Control1_6;Y_Arena3_4A_Control1_6;X_Arena3_4A_Control1_3;Y_Arena3_4A_Control1_3;X_Arena4_4A_Control2_4;Y_Arena4_4A_Control2_4;X_Arena4_4A_Control2_5;Y_Arena4_4A_Control2_5;X_Arena4_4A_Control2_3;Y_Arena4_4A_Control2_3;X_Arena4_4A_Control2_6;Y_Arena4_4A_Control2_6;X_Arena4_4A_Control2_7;Y_Arena4_4A_Control2_7;X_Arena4_4A_Control2_2;Y_Arena4_4A_Control2_2;X_Arena4_4A_Control2_1;Y_Arena4_4A_Control2_1;X_Arena5_4A_HT1_2;Y_Arena5_4A_HT1_2;X_Arena5_4A_HT1_1;Y_Arena5_4A_HT1_1;X_Arena5_4A_HT1_3;Y_Arena5_4A_HT1_3;X_Arena5_4A_HT1_5;Y_Arena5_4A_HT1_5;X_Arena5_4A_HT1_7;Y_Arena5_4A_HT1_7;X_Arena5_4A_HT1_4;Y_Arena5_4A_HT1_4;X_Arena5_4A_HT1_6;Y_Arena5_4A_HT1_6;X_Arena6_4A_HS1_6;Y_Arena6_4A_HS1_6;X_Arena6_4A_HS1_3;Y_Arena6_4A_HS1_3;X_Arena6_4A_HS1_2;Y_Arena6_4A_HS1_2;X_Arena6_4A_HS1_7;Y_Arena6_4A_HS1_7;X_Arena6_4A_HS1_4;Y_Arena6_4A_HS1_4;X_Arena6_4A_HS1_5;Y_Arena6_4A_HS1_5;X_Arena6_4A_HS1_1;Y_Arena6_4A_HS1_1;X_Arena7_4A_CM2_1;Y_Arena7_4A_CM2_1;X_Arena7_4A_CM2_4;Y_Arena7_4A_CM2_4;X_Arena7_4A_CM2_3;Y_Arena7_4A_CM2_3;X_Arena7_4A_CM2_7;Y_Arena7_4A_CM2_7;X_Arena7_4A_CM2_5;Y_Arena7_4A_CM2_5;X_Arena7_4A_CM2_2;Y_Arena7_4A_CM2_2;X_Arena7_4A_CM2_6;Y_Arena7_4A_CM2_6
10;0.33;597.1727373068433;567.9994481236203;750.2735693020179;505.0003307972213;694.4120160491897;610.2412068156949;605.5924884279603;715.7646335032518;746.1610513318045;733.1813370964896;629.5987529491068;484.4705089315807;851.6301564722618;625.3787577050734;1090.0196078431372;594.9852941176471;972.7622960581159;552.8344051446945;1204.5835690908082;700.7028901092805;1108.5224483204133;461.125242248062;1099.1631944444443;738.9088339793282;1253.9098793363498;556.0147058823529;1029.9897172236506;651.0437017994859;1519.7625533085707;513.8533498417938;1637.6283612379502;565.1626078132928;1552.8261122573135;734.9447177696661;1501.7342624854818;606.7847851335656;1376.284252095422;553.4702611218569;1606.5584622383985;664.271838034577;1420.5347222222222;666.7204861111111;1818.5743107324577;703.2407407407406;2010.0;520.5;1883.7317769686583;438.4334975369458;1906.1746062992127;570.6994750656168;1909.3210229204922;730.5579133510167;1780.425497228562;594.8776219976089;2032.209664209664;582.5522113022113;688.5540731756619;1143.1956236102687;599.850477391461;1060.3826938089232;801.0347387387387;1184.2802882882881;648.103634085213;968.4808270676692;727.8767605633802;1054.6308340237501;861.6595504826322;1036.8398506305925;743.0881534486185;905.5415424368912;1214.0433108277068;960.4570642660665;1081.8374433106576;924.3112244897959;1242.1571519463241;1081.5292960842153;1019.2942250771458;1123.0915674790604;1051.181233933162;1048.6314267352186;1146.6919763058697;1165.0746724106982;1014.1917368632169;1024.3638186923386;1427.748969072165;971.3616265750285;1595.3707932692307;1094.446581196581;1633.1312291312288;993.090405090405;1507.2586513472847;1031.2350567637804;1493.7561735430438;1161.0670161841806;1391.2377560106856;1064.1228851291185;1560.5102920573336;923.9818946007113;1931.2550017674087;935.1638034641215;1860.4356824533575;1147.8374499584559;1967.1519346822859;1118.3476748313808;1880.2286908493802;1036.7021943573668;1763.7477137343735;1080.867438543502;2008.8501208031325;1025.5719403482462;1807.5714982918496;970.7043435822352
11;0.37;600.0686868686869;566.3909090909091;751.2138091093705;505.60092834348706;695.0066872427983;610.3724794238683;606.3193920694778;715.6331847788824;743.2476988313165;732.4061433447099;630.3233341332692;484.2430205583553;852.0991383219954;625.0590476190476;1091.0;595.2933333333333;973.1666080843585;551.5315758640891;1205.451854226782;700.8663567382707;1108.8811428571428;461.67672380952376;1106.2561317449195;739.6081523008643;1253.9850905218318;555.9368122115726;1025.8560411311055;655.1773778920309;1519.2456575682381;512.5918704950963;1637.7548859934852;565.3553203040173;1553.1493513287298;734.9572609332496;1502.2112845138056;607.48550848911;1374.442547250859;552.9741194158075;1606.7496222749837;665.376573854234;1421.5954003407155;667.2419789892106;1818.9605722460656;703.4494992846924;2012.3437921727393;519.7780026990553;1884.2728622957777;438.55803097814555;1906.4143639291462;570.8445088566828;1910.3088846880908;731.4117832388154;1781.3288274127633;595.1170491459709;2032.3773092369477;582.0849397590362;688.8067691071608;1143.165260620669;600.357336635999;1060.5792050011794;801.5951185495118;1184.7967224546721;648.5779460657554;968.2451052826007;728.52479283614;1054.9041031809675;862.0198494182066;1036.9336755646818;743.1048588247031;905.2959193854135;1214.5410794602699;960.8263868065967;1081.5212815872376;924.8559554929953;1242.7914288911268;1081.936891574354;1020.1803536821704;1123.4106104651162;1049.7840616966582;1043.741323907455;1147.325892857143;1165.1773459383753;1014.7860805860805;1025.3300366300366;1428.3453489028036;971.613358154228;1595.523201032591;1094.6440141981284;1633.8469194602183;993.3904255968736;1507.7607130844265;1031.5716784392869;1516.273689646269;1163.5429899302867;1391.4009137635637;1064.1736150770987;1561.1397783877198;924.4549151163973;1932.3221890547263;935.6964510779435;1860.8198159332758;1148.1024590163934;1967.9314565483476;1119.0207398340813;1880.8094055992276;1036.9560060681285;1764.2577777777778;1081.604834307992;2009.3288639687958;1025.8537298878596;1808.302947845805;970.8548752834466
12;0.4;645.5578406169666;529.7892030848329;751.7676132393113;505.9838637951845;694.8987243310517;610.1133582244347;606.0490298594167;715.2876147321947;743.6238561060271;732.4607131587252;631.9512697966451;480.42357792146936;851.8921785648404;625.3009592326139;1091.128205128205;595.2820512820513;973.7715264797507;551.4106542056074;1205.3881829392526;700.8074634067879;1108.4401729195613;461.50532654006486;1105.7063945578232;739.9564625850339;1253.8979166666666;555.9378472222221;1028.6118251928021;655.1773778920309;1520.2674350913958;512.5358016067063;1633.436913451512;566.632603406326;1552.9657772923492;734.9333229312945;1502.2713371266002;606.7047178757705;1375.6411861614497;552.8419549697968;1606.1933870726973;665.341618151963;1420.8618058499364;666.3390560972163;1818.8359275913754;703.413236481033;2013.2017304189433;520.3187613843352;1883.219653573377;437.925736497545;1906.5455071345932;570.7686077902044;1909.5119344723873;731.2614065399629;1780.63803746275;594.9527458492976;2032.307504575961;582.2706935123042;688.7942680642057;1142.9700237986733;603.3442799461642;1065.4691790040376;801.1267937459842;1184.590561861926;648.2669396872673;968.4413005708611;728.155274433789;1054.6525198938991;861.8394838882202;1037.3891563043187;743.1376401706856;905.2452118686116;1214.4076876513318;960.4736682808717;1081.9156879802813;923.9249673771205;1242.554665757937;1081.680070426535;1020.7526312472426;1122.7204260414696;1047.6883033419024;1047.2342544987146;1147.122551614611;1165.0953767425444;1013.906462585034;1027.09481292517;1428.033906968819;971.5150792298517;1595.2856863129039;1094.4093727563475;1633.4774943735933;993.2340585146287;1507.5674981410125;1031.2908808220104;1514.8807550644565;1164.6514732965009;1390.8329461866044;1064.36556329849;1560.599144228762;924.2065330828636;1931.8701421162523;935.7159695561393;1860.4756831195186;1148.045444661883;1967.9282544883608;1119.1320909277083;1880.3835653835652;1037.2293202293201;1764.285045635385;1081.5349871284811;2009.1359627633512;1025.7097011268986;1807.679958226526;970.6044811544668
13;0.43;644.1799485861183;527.0334190231363;752.5205489042918;506.24679689140936;695.148945991691;610.1893111760784;606.1678898560618;715.0921658986175;743.5543083172973;732.509087021595;632.045816186557;480.849748513946;852.1644871452717;625.1748065118761;1091.5;595.5;973.7205734257448;550.5393045435696;1200.8483290488432;691.0025706940875;1108.5268964467778;461.66316670470974;1105.8328416912486;740.6558505408062;1253.8603425559945;555.9104084321475;1020.3444730077122;648.2879177377893;1520.1917098445597;513.0386442141623;1633.5874551971326;566.6587813620072;1553.3690035001027;734.948836730492;1502.4545246277203;607.2756013745704;1375.6044531761625;552.7216764898494;1606.9974446337308;665.3442646223737;1421.347609147609;666.4720027720027;1819.052111562782;703.5818089430894;2012.8582251082248;518.7857142857143;1886.8553990610328;440.77793427230046;1906.702176696543;571.1951344430217;1909.816412704241;731.8134753075087;1781.610856968588;595.4094744332622;2032.5829268292682;581.9371951219512;688.9667922632503;1142.9205727204221;612.6696696696696;1073.7476322476323;801.6541143654114;1184.9478382147836;648.6664217936944;968.329537802265;728.7518199425632;1054.769384892807;861.4136326860842;1037.4652777777778;743.1682445759368;905.1718934911243;1214.6554387034496;960.906467510034;1082.0161854768155;924.0150918635171;1242.9608074011774;1081.7948416035883;1021.1006652987626;1122.812659329727;1048.3868894601542;1047.9328406169666;1147.3957517193348;1165.1705406111257;1014.19836400818;1027.482617586912;1428.4358974358972;971.6799661876585;1595.2490005711022;1094.5820166254202;1634.1064066852368;993.5182296502629;1508.0568777732956;1031.4903186768859;1516.2668532773498;1164.569162584558;1390.9458893017052;1064.507573592455;1561.2708712350918;924.5010107135637;1932.4227067373797;935.7249394356052;1860.8283000141782;1148.219410180065;1968.1662619722108;1119.2623769054362;1880.9116450546655;1037.1599288075258;1764.5042597282984;1081.467572338629;2009.4909779281454;1025.8721604639923;1808.0261224489795;970.8491609977324
14;0.47;640.0462724935733;521.521850899743;744.3030303030303;511.30303030303025;695.0074358974358;610.048;605.9067590987868;714.8467937608319;741.4494448381762;730.7669501535554;631.9751884972821;481.3688409608977;849.9455050329747;630.9575378919357;1091.1234567901233;595.1851851851852;973.6038289875498;550.6230326521023;1205.3303044795155;700.7697008342632;1108.358112229338;461.57037206465384;1105.3089399247438;741.1615414558194;1253.826941986234;555.7341855129465;1031.3676092544988;651.0437017994859;1525.0699102503543;514.2902692489372;1633.6316371681417;566.8145280235988;1552.9217089231088;734.896717996578;1502.4243814053561;607.1797746446973;1375.1640771349862;552.532561983471;1606.5146492184658;665.1703380588876;1421.1791795932436;666.3784901758014;1818.8394135697238;703.6274576656438;2019.0;524.0;1890.4533333333331;436.14666666666665;1906.2402755974183;570.9101691958834;1909.4766378092957;731.85638853073;1781.2989985693848;595.3801348865727;2032.3745725206195;582.0963588815127;688.8403382367657;1142.8244270989692;610.8766266266266;1071.8328328328328;801.3564307778713;1184.7509126649816;648.5354388542049;968.3768515118129;730.0432776036224;1055.2668059909438;861.2062267343484;1037.5001015228427;743.0828686038548;904.9802367674396;1214.5690287110567;960.6475768682549;1081.9963601950935;924.1089757588993;1242.5979191139452;1081.745315209487;1020.7582348896805;1122.5620351271955;1051.181233933162;1049.3300128534704;1147.4179419525067;1164.918645558487;1013.5700090334236;1027.7068654019872;1428.0391550747038;971.7603755223538;1595.1670454545454;1094.2270833333334;1633.7191964564227;993.2424979724249;1507.8972451236677;1031.2954621623433;1514.0092790863669;1164.6899833452294;1390.1531375935522;1064.9151794281327;1560.897846153846;924.2695384615384;1932.0437508336668;935.8822195544884;1860.5894378194207;1148.2161413969336;1967.964657814096;1119.2073544433094;1879.9798509201023;1038.2430701141393;1764.1285625774472;1081.4020291201982;2009.2110202117422;1025.7318735964066;1807.7450710683172;970.8653828519027
15;0.5;645.5578406169666;525.655526992288;760.3550844346548;513.5364353891337;717.8676975945017;638.289003436426;605.90996948118;714.7578275121509;740.8319439410415;730.441464298659;631.9770646127514;481.63919554985017;856.1396070320579;657.1857980006894;1091.2721088435374;595.374149659864;973.7895048566689;550.5830964226486;1209.1156812339332;696.5141388174808;1108.4009551967251;461.59972708665;1105.7813646368306;741.0474443629249;1253.9641076769692;555.5759388501162;1016.2107969151672;645.5321336760926;1525.9630561044246;513.4151248428237;1633.593828489415;566.767133118048;1553.4776600644864;734.8716925124111;1502.5430655308721;607.1774956850954;1374.777618364419;552.1029411764706;1606.9381275632866;665.0907226700608;1421.2480540761983;666.2006691246756;1818.8871647832686;703.5161634901895;2021.5;530.5;1900.9191114836547;442.84115674769487;1906.4307880055787;570.9075139470013;1909.8969116473259;731.8183827592559;1781.1933673980561;595.5071636108606;2032.4059803331324;582.0503712622917;688.8861546109868;1142.8521998508575;612.8506056527591;1073.7319425751457;801.4074227659133;1185.1303476397816;648.8217504385169;968.285066231174;732.6962266263575;1055.1030119807413;861.4064257028112;1037.8618473895583;742.6012056136385;904.3294716021475;1214.6717925294356;960.8670828258222;1082.1565922032414;924.0408088772083;1242.7952690321506;1081.8349714031872;1020.9728344755201;1122.5296042477;1056.0713367609255;1041.6455655526993;1147.428257235858;1165.0238409430808;1013.5301949595815;1028.7684260580122;1428.2265895298053;971.8410753785945;1595.3238256083066;1094.3289547757554;1634.3016020864382;993.5328489816194;1508.240246269156;1031.399652010975;1514.5363720073665;1165.0391344383056;1389.761382231206;1065.1964577918952;1561.3029020556228;924.3672914147521;1932.2256642988687;935.650618258353;1860.8521072796932;1148.5061650992686;1968.0469879518073;1119.1821285140563;1879.451272100043;1039.815437688659;1764.3514467725843;1081.2414613554377;2009.347182425979;1025.6773320598534;1808.2846638655462;970.9728641456583
16;0.53;641.4241645244216;522.8997429305913;761.3737101839389;515.2561686855091;719.6282945736433;638.4178294573643;618.5825274016763;705.849774339136;740.1880400967854;730.7082613204286;631.9215005784167;482.6059329036523;856.385840108401;657.5934959349594;1091.5;595.5;974.6949535192562;549.461952191235;1205.3881118881118;700.9559758423395;1108.268054602303;461.75017158544955;1106.0243055555554;741.163070436508;1253.9969418960243;555.1440366972477;1025.8560411311055;642.7763496143959;1513.0832462556598;524.6980146290491;1636.2800256904302;566.4730250481696;1553.449391055163;734.9261590420632;1501.5535998044247;607.6928859552622;1375.2581059390047;552.4330658105939;1606.8555011704618;665.3309214726537;1421.4684335711856;666.402242609582;1818.8125598962736;703.5201533344608;2023.0793650793648;538.4063492063492;1900.9168831168831;442.7122655122655;1906.56822152341;571.0738993710692;1909.5762763309656;731.9417228191586;1781.3583583583584;595.7178178178178;2032.3461615554218;582.0711565443976;689.0407809325603;1142.9134829790396;612.3640653775323;1073.5577808471453;801.5291204575574;1185.2349863988281;648.8804015179336;968.507528461256;734.9474781158816;1053.8013060997637;861.359856057577;1037.9010395841663;742.5621932804831;904.4718761796904;1214.7949385172712;960.967753456809;1082.163243006993;924.0702942890441;1242.8492076730608;1082.0187378370865;1021.0042884273723;1122.477547019543;1054.6741645244215;1043.042737789203;1147.5005691270464;1164.9033359600735;1012.9979797979797;1028.7550505050503;1428.0696170212766;971.8469219858155;1595.1422599286855;1094.4484200172137;1634.3019102731625;993.5242362018543;1508.3866853632478;1031.3131009615386;1514.0911386593202;1165.331955922865;1389.3834358824101;1065.6447895302276;1561.248162690023;924.4517265680056;1932.4144775248103;935.5709930596095;1860.7702907537548;1148.50372054568;1968.0976349302607;1119.2900747928038;1879.6456909643127;1038.9262528473805;1764.3737466513585;1081.3413700727133;2009.4161515295607;1025.7611348866697;1808.3490925188134;970.8254094732182
17;0.57;641.4241645244216;533.9228791773779;758.9746002833433;516.8037846589758;720.4492753623188;641.131469979296;616.239168467634;706.0149223011216;759.3417935702199;723.8291032148899;623.5115681233933;485.6966580976864;856.8163064833005;657.543549443353;1091.5;595.5;974.641382405745;550.2716935966487;1205.330266497462;700.9592322335026;1108.2521455153033;461.74436090225566;1105.4527143208056;741.1472611152051;1256.543239951279;556.4559480308567;1028.6118251928021;645.5321336760926;1512.67621067515;524.9473312124426;1636.462291870715;566.7535096310805;1553.5868694550063;734.8972370088719;1501.1731444484803;607.8777091657586;1375.0756509107161;552.1393451782321;1607.3309133651385;665.2082555486413;1421.3715404347238;666.4047522613744;1819.0411646586344;703.5431726907631;2023.6311475409836;538.6775956284152;1901.7694318338147;443.0166460310909;1906.4927724400586;570.9420064052626;1909.7626428397762;731.9039022611232;1781.3751974723536;595.8578199052133;2032.3471223021584;582.0551558752998;689.2517496207115;1142.9958890030832;613.0713500439754;1074.080255057168;801.5356846473029;1185.343153526971;649.0009084302326;968.5111434108527;734.9055129298096;1053.98266552998;862.1132123527537;1038.2930913721743;742.4723622782445;904.3014939309056;1214.8820559889857;961.0145326602417;1082.0554338299737;924.0406076541045;1246.696934039354;1083.4396940576585;1021.0700954465317;1122.392181895556;1060.961439588689;1052.1243573264783;1147.6332814391972;1165.0233523611832;1012.4028461959496;1029.623426382047;1428.0834893086042;971.9332993023652;1595.2433174661296;1094.5865372879286;1634.4117792167744;993.5786617329632;1508.5714190761048;1031.3387836490529;1514.3951734539967;1165.5716440422323;1389.5952312277664;1065.6742620901837;1561.3843148744993;924.6904971188592;1932.296520719312;935.6900573364608;1860.9137495735242;1148.6464687819857;1968.2664530770257;1119.3283940728875;1877.7753289473685;1044.025657894737;1764.4736842105262;1081.2232646834475;2009.6515294117646;1025.8549019607842;1808.4753886010362;971.0309153713298
18;0.6;640.0462724935733;529.7892030848329;761.3007712082263;520.1439588688946;768.1902313624679;635.8868894601543;602.9111111111112;705.3111111111111;765.4344473007712;715.8046272493574;622.133676092545;481.5629820051414;856.5334249084248;664.0576923076923;1091.4423076923076;595.4230769230769;974.5724751439036;550.52216490992;1205.307785695434;700.9994721562416;1108.1503461918892;461.76900251084226;1105.435674631909;741.4452087859039;1266.3709677419354;559.3709677419355;1024.4781491002573;637.2647814910026;1507.068511198946;525.7931488801054;1636.8101898101897;566.9527139527139;1553.6726731273973;734.9212093680596;1501.355018019669;607.4945330156985;1375.2084296247385;551.7815560691097;1608.3470930232559;664.7985142118863;1421.838647342995;667.1198757763975;1819.059347838122;703.5974090682611;2023.532212885154;538.6162464985994;1901.2956284153004;442.72923497267755;1906.5429650613785;571.0005150656709;1909.6178551986936;731.9897175346276;1781.3647186147184;595.8840023612751;2032.4273607748185;581.8916464891041;689.3766398439404;1143.0652523774688;612.7009963179553;1074.0849036170673;801.5500034556638;1185.3700324832398;648.9259859535387;968.7175700822377;734.5651932165694;1053.919655268279;861.2952229720788;1038.0402276035463;742.4222222222221;904.2611577964518;1214.928949242193;961.0215135794934;1082.4285500074973;923.8119658119658;1246.0562256564895;1083.2489006156552;1021.2774282461501;1122.3206303553238;1065.1529562982005;1042.3441516709513;1147.6679630109757;1164.9976665802437;982.0212082262211;1022.7837403598971;1428.0663158490352;972.0281785774911;1595.2804900347412;1094.7651612116779;1634.3542319749217;993.5627266580613;1508.7633320100567;1031.3102421595872;1513.9925433293026;1166.1428859330915;1389.558352402746;1065.7721205186879;1561.3696898998735;924.7120637698065;1928.3643892339542;936.0160455486541;1860.9642567018684;1148.7596127809368;1968.4785836091885;1124.355100812519;1878.7484189950555;1041.6321720133378;1764.4537501901718;1081.2275216795983;2009.7288201764657;1025.8395408760834;1808.676278750429;970.9441297631308
19;0.63;641.4241645244216;522.8997429305913;758.5229314420803;517.8235460992908;766.8123393316196;630.375321336761;616.4151598733272;705.6417407293901;772.3239074550129;710.2930591259641;615.2442159383033;477.4293059125964;856.8145065398336;663.2160126833135;1091.2721088435374;595.374149659864;974.9832224685882;550.1887657058388;1205.2643787231798;700.9147029363697;1108.0849703060758;461.66339272118165;1105.5753871230643;741.4083129584352;1267.3666666666666;559.8388888888888;1013.4550128534705;637.2647814910026;1506.200716845878;523.6093189964157;1636.906239572906;566.977977977978;1553.7490806508488;734.9111883532315;1501.3590542521995;607.3765273704789;1375.2688384336952;551.7120763409016;1608.3690545150287;664.7070863100985;1421.3282288938142;666.2722815501377;1819.1093655256047;703.6006284107822;2023.2;538.6083333333333;1902.347184110806;442.88540441656863;1906.604134892391;570.9007795288934;1909.6725909805343;731.9336839559908;1781.3583112939561;595.8835341365461;2032.3835643962225;581.8838657826;689.6152951439371;1143.0205486090917;612.7886231415644;1074.4335272570565;801.499862429495;1185.3603659375428;648.818379842223;968.9066289885787;734.5902026089369;1053.9274215931168;862.0309311022373;1038.2253280091272;742.4491375291375;904.0702097902098;1214.8718143974006;960.9334957863742;1082.624537892791;923.4499383857054;1245.7582064623882;1082.6513779148197;1022.414031194131;1122.771284137846;1059.5642673521852;1041.6455655526993;1147.6378952825298;1164.8877656817003;979.2268637532134;1026.9752570694088;1428.0469991546915;972.0346576500423;1595.5702584637786;1094.7726004125711;1634.393855776306;993.4583026735344;1508.7958142923371;1031.2027948870784;1513.6637168141592;1166.3732546705996;1389.6933145009416;1065.9345574387946;1561.3856628732613;924.7051843205913;1928.6268360460501;936.0647082175467;1860.9986510184808;1148.7532038311074;1968.3542621987065;1124.0192827748383;1878.2417806575472;1040.366090712743;1764.4525330899132;1081.1579187585578;2009.8738299682832;1025.8359248085403;1808.6538101319709;971.0356747552149
20;0.67;642.8020565552699;528.4113110539846;758.5449871465296;514.6323907455013;765.4344473007712;635.8868894601543;619.9072367612729;703.307040176926;801.2596401028278;689.6246786632391;618.0;482.94087403598974;857.1525229357799;664.5359327217125;1091.2721088435374;595.374149659864;975.2058611231412;550.7322073047494;1206.3598971722365;693.7583547557841;1108.2419269052502;461.5819466605881;1105.6469421101774;741.2791783380018;1267.2512077294684;559.3333333333334;1025.8560411311055;637.2647814910026;1505.319209039548;520.8079096045198;1636.5414551607444;567.0781725888324;1553.6087682038835;734.8478458737864;1501.0340840295435;607.2907737014166;1375.3221068093587;552.1943132934634;1608.1540194374718;664.7723498744931;1421.8620452513583;667.1214496939688;1818.0948698118073;701.8992867577554;2023.8840579710145;538.8236714975844;1903.2248506571086;442.942174432497;1906.5078481012658;570.8267510548523;1909.5360812207427;731.9883883518754;1781.200137619188;595.7884596480881;2032.238377843719;581.9161226508407;689.6043902910743;1143.0679334687168;612.6838598753492;1074.5757575757575;801.3617640940296;1185.3333333333333;648.7451289231128;969.2241278730602;734.3604380561259;1053.8599589322382;861.2131115072292;1037.9387997623292;743.5;902.0;1214.8147244254626;960.9225137278828;1082.5785200649502;923.4373308590427;1245.2212922452602;1082.2824170946674;1030.227928588897;1124.5233553436046;1055.3727506426735;1052.1243573264783;1147.3878568971447;1164.9342965256278;981.3226221079692;1017.1950514138817;1427.8289845250197;972.0692985428668;1595.615808170515;1094.9219064535228;1634.130765923469;993.3338861249309;1508.788493404918;1031.1026711738582;1513.673102403937;1166.6579594927123;1389.3183225443288;1066.133314569847;1561.2286493329436;924.6677378517869;1929.5323152861329;937.2221193891717;1860.7816068653285;1148.6963308331644;1968.3054867256637;1123.8198230088497;1878.7113427649538;1038.7964755522462;1764.2915236133363;1081.1207751583122;2009.8468759618343;1025.829485995691;1808.4714828897338;971.2835656949725
