Frame;Time;X_Arena0_1A_Control2_6;Y_Arena0_1A_Control2_6;X_Arena0_1A_Control2_1;Y_Arena0_1A_Control2_1;X_Arena0_1A_Control2_2;Y_Arena0_1A_Control2_2;X_Arena0_1A_Control2_4;Y_Arena0_1A_Control2_4;X_Arena0_1A_Control2_7;Y_Arena0_1A_Control2_7;X_Arena0_1A_Control2_5;Y_Arena0_1A_Control2_5;X_Arena0_1A_Control2_3;Y_Arena0_1A_Control2_3;X_Arena1_1A_CM2_3;Y_Arena1_1A_CM2_3;X_Arena1_1A_CM2_6;Y_Arena1_1A_CM2_6;X_Arena1_1A_CM2_7;Y_Arena1_1A_CM2_7;X_Arena1_1A_CM2_2;Y_Arena1_1A_CM2_2;X_Arena1_1A_CM2_5;Y_Arena1_1A_CM2_5;X_Arena1_1A_CM2_1;Y_Arena1_1A_CM2_1;X_Arena1_1A_CM2_4;Y_Arena1_1A_CM2_4;X_Arena2_1A_HT2_4;Y_Arena2_1A_HT2_4;X_Arena2_1A_HT2_7;Y_Arena2_1A_HT2_7;X_Arena2_1A_HT2_1;Y_Arena2_1A_HT2_1;X_Arena2_1A_HT2_3;Y_Arena2_1A_HT2_3;X_Arena2_1A_HT2_5;Y_Arena2_1A_HT2_5;X_Arena2_1A_HT2_6;Y_Arena2_1A_HT2_6;X_Arena2_1A_HT2_2;Y_Arena2_1A_HT2_2;X_Arena3_1A_HS2_5;Y_Arena3_1A_HS2_5;X_Arena3_1A_HS2_7;Y_Arena3_1A_HS2_7;X_Arena3_1A_HS2_6;Y_Arena3_1A_HS2_6;X_Arena3_1A_HS2_3;Y_Arena3_1A_HS2_3;X_Arena3_1A_HS2_2;Y_Arena3_1A_HS2_2;X_Arena3_1A_HS2_4;Y_Arena3_1A_HS2_4;X_Arena3_1A_HS2_1;Y_Arena3_1A_HS2_1;X_Arena4_1A_CM1_1;Y_Arena4_1A_CM1_1;X_Arena4_1A_CM1_6;Y_Arena4_1A_CM1_6;X_Arena4_1A_CM1_4;Y_Arena4_1A_CM1_4;X_Arena4_1A_CM1_7;Y_Arena4_1A_CM1_7;X_Arena4_1A_CM1_2;Y_Arena4_1A_CM1_2;X_Arena4_1A_CM1_5;Y_Arena4_1A_CM1_5;X_Arena4_1A_CM1_3;Y_Arena4_1A_CM1_3;X_Arena5_1A_HS1_4;Y_Arena5_1A_HS1_4;X_Arena5_1A_HS1_3;Y_Arena5_1A_HS1_3;X_Arena5_1A_HS1_1;Y_Arena5_1A_HS1_1;X_Arena5_1A_HS1_6;Y_Arena5_1A_HS1_6;X_Arena5_1A_HS1_2;Y_Arena5_1A_HS1_2;X_Arena5_1A_HS1_7;Y_Arena5_1A_HS1_7;X_Arena5_1A_HS1_5;Y_Arena5_1A_HS1_5;X_Arena6_1A_HT1_6;Y_Arena6_1A_HT1_6;X_Arena6_1A_HT1_4;Y_Arena6_1A_HT1_4;X_Arena6_1A_HT1_2;Y_Arena6_1A_HT1_2;X_Arena6_1A_HT1_7;Y_Arena6_1A_HT1_7;X_Arena6_1A_HT1_5;Y_Arena6_1A_HT1_5;X_Arena6_1A_HT1_1;Y_Arena6_1A_HT1_1;X_Arena6_1A_HT1_3;Y_Arena6_1A_HT1_3;X_Arena7_1A_Control1_5;Y_Arena7_1A_Control1_5;X_Arena7_1A_Control1_1;Y_Arena7_1A_Control1_1;X_Arena7_1A_Control1_4;Y_Arena7_1A_Control1_4;X_Arena7_1A_Control1_2;Y_Arena7_1A_Control1_2;X_Arena7_1A_Control1_3;Y_Arena7_1A_Control1_3;X_Arena7_1A_Control1_6;Y_Arena7_1A_Control1_6;X_Arena7_1A_Control1_7;Y_Arena7_1A_Control1_7
10;0.33;486.6736809599435;581.9758690665254;617.5780699247404;532.0047632656949;715.6711960368011;610.85322009908;576.6061025641026;785.0514358974358;591.2607266751871;641.111922585357;477.75548489666136;697.6885532591415;684.3195115181793;765.2738828753816;1165.4074222936763;760.7044033583422;1102.9673461310113;516.3282538426017;1146.5796147978642;613.5022406559877;1248.4201480561164;671.9529947714448;1047.8711963867734;685.5421817822174;1205.7094159449255;532.406728847435;1030.5833333333333;699.9583333333334;1558.7480719794344;711.1288560411311;1539.3999170296618;602.0473968056419;1607.446360461993;495.61144238517323;1665.6861742036695;687.6951776822863;1425.6310249709638;633.2193670150987;1477.8016298280863;501.292029470864;1732.3331519274375;582.6706575963718;1898.104494203589;723.732941612408;1954.8946015424165;605.5231362467866;1825.1416857360794;577.0429061784897;2087.8097679616117;602.3645566291987;2045.6324022346369;490.91992551210427;2029.873862487361;716.5988372093024;1914.8856447688563;454.845540733283;632.0134887471593;907.527820541016;484.37805893124687;1012.1417235447533;674.1620833333334;1178.3044444444445;569.4146013448607;1045.4839577329492;699.9400601712566;1008.4326930494483;477.7120854117441;1183.9278025728538;713.6251906068924;1084.659144047982;1121.9742886032068;1218.4503827820308;1240.7426909020965;1153.2418734371993;1092.7022125498731;975.9266110506588;988.4208348113988;1072.9741042923022;1208.2672686230248;1024.745598194131;1107.4357347832654;1102.2375018879322;999.6109253065774;1207.1791831357048;1458.2078492935636;985.7955520669806;1489.5270180799591;1225.0052966641201;1683.929745889387;1084.5353988313627;1537.0809388911373;1112.0730473492513;1411.2775732070838;1092.3526214273188;1565.923112659698;979.8883468834688;1628.568935006435;1209.0544562419561;1846.1777701661244;1108.8132671119483;1942.4118447923759;913.926083503517;1986.3585393731576;1198.35144077483;2064.002266172229;999.7727647301194;2073.0898845892734;1109.8838424983026;1857.320469653803;1009.8431321764655;1941.7206471247796;1063.3009770943456
11;0.37;486.7568730786122;582.4502854633289;617.5556190748415;532.0258682292412;715.6810792930725;610.8806823551648;576.5381142915769;785.0345234431106;593.0012300123001;640.9042640426404;479.31354293854287;699.3849206349206;684.2501859526086;764.7218680267772;1169.8395533352923;787.1301792535997;1103.3812905967338;513.4215382747526;1146.6076666666665;613.4869523809523;1248.5043410852713;671.9711627906977;1049.5639493108629;685.0783852635705;1205.697826569084;532.3369372366378;1030.5833333333333;699.9583333333334;1567.8296915167095;670.6108611825193;1539.8723900370958;604.3364599894011;1607.4695287844158;495.7285885297638;1665.6564723590584;687.3938149972632;1425.888961132784;633.0830804796994;1478.0772043010752;501.1570967741936;1732.1969359331476;581.2823584029712;1901.9456595703314;721.4877515310586;1956.6478149100258;602.8933161953728;1825.4395494990977;576.7814697280816;2087.845623028391;602.3835436382755;2045.7199022656598;490.9535761883607;2029.887961557916;716.6170966110268;1914.9083899086413;454.84418741094623;633.5583333333333;904.8299019607842;484.43563696919233;1012.118123785734;672.8753414617895;1177.439336398161;569.5437488033697;1045.3595634692706;699.888553283767;1008.1953996282527;475.0;1185.0;713.6615104640582;1084.5167323829744;1121.980077955825;1218.4694673018623;1240.7520665128795;1153.2062668204535;1092.7179812632214;975.9370202478088;988.4283103407616;1073.0110835986322;1208.2864889290556;1024.717427323392;1107.4156862745097;1102.2405731523377;999.7728837586067;1207.3337383556095;1458.195816993464;985.7883921568628;1489.5599898451383;1225.1451129728357;1679.83449639451;1089.2159804605722;1535.9406401944896;1112.4722447325769;1411.1538666666668;1093.6978666666666;1565.8926645091692;979.7033441208197;1628.625763420122;1209.0481356477017;1846.663278198943;1108.7991614978175;1942.3935619632598;913.8434283114372;1986.2842605973024;1198.264571290944;2064.3038374272464;998.5916937950083;2073.1053951470785;1109.801274230717;1857.3463494526334;1009.8389793983276;1941.7136985218558;1063.4816220061655
12;0.4;486.85930309007233;582.791496822266;617.6004200076364;531.9855861015654;715.6975457511704;610.908923251525;576.4731547069089;785.0363925674982;592.3504725631259;642.0253209197348;479.67001114827195;700.0007094354919;684.6811139028475;764.2449748743719;1167.6339042599911;790.299604743083;1103.3082138327968;509.97512437810946;1146.6559431894004;613.4709274616337;1248.5187364509136;672.0153298234748;1050.3275494377665;684.6679914695618;1205.7195635316273;532.2528525534507;1030.8666666666666;699.6410256410256;1567.1311053984577;676.1995501285347;1539.496747160657;607.0163193295842;1607.5388389206869;495.55595530117193;1665.643180881747;687.1519708831204;1425.9610821759259;633.0697337962962;1480.2008792048928;499.95814220183485;1731.9989709046683;580.1951538965291;1905.0943581780537;722.8962732919255;1955.771208226221;608.1529562982005;1825.5114772306554;576.751758607923;2087.848186119874;602.4054284963196;2045.7273192859232;491.0621890547263;2029.926804644119;716.6302372539121;1914.9063783421338;454.84117006118515;633.7998406691894;904.0768771161123;484.46254432624113;1012.1364694148937;669.9656320608871;1176.1704721132119;569.6535338155056;1045.1388148712092;699.9822467095194;1008.0876951331496;470.1333333333333;1183.4666666666667;713.7105950944913;1084.3932448733415;1122.042381432896;1218.4980539137955;1240.7564657244493;1153.2040188443418;1092.7259245808364;975.949639852309;988.3120831119768;1073.193199929166;1208.288562829195;1024.7185854025583;1107.4133994291722;1102.2718942466574;999.796671709531;1207.3646999495713;1458.184169278997;985.7974399164053;1489.5695802770983;1225.021291768541;1679.6580544137796;1091.0797612057154;1537.9964486896888;1112.0579230957628;1412.9344195849546;1096.6398346303502;1565.9803921568628;979.5453287197232;1628.6361739688653;1209.111619322741;1846.864755285259;1108.7810599478714;1942.4060047765267;913.8103036506312;1986.4872351982617;1198.1837769328263;2065.3593097184375;999.4526793823795;2073.1237358311273;1109.7718726668022;1857.376538428436;1009.8247697736465;1942.3515290519877;1063.1685015290518
13;0.43;487.0852540597171;583.0151475467085;617.6816340149672;532.004576004576;715.7611362778406;610.9651755379389;576.5378846252632;785.0813171007345;591.2684673188713;643.4113852261448;479.9477911646586;700.7867519460558;684.7625123178258;763.9846480991649;1162.398865248227;791.9909929078013;1103.233619047619;508.122;1146.7587913395193;613.4839400428266;1248.6347933374461;672.0428747686614;1049.953925431949;686.094843555286;1205.6991233910342;532.1778739458499;1031.0;699.5;1549.1924882629107;657.3708920187793;1540.9201912649116;613.8239179729862;1616.060411311054;460.2830976863753;1665.7004132231405;687.0125344352617;1426.1514362202445;632.9603501917371;1480.6273670187456;499.9664097440289;1731.6492640933075;578.5408682773303;1907.3842251415142;718.3769625120153;1961.0308483290487;606.3997429305913;1825.7129731716282;576.4913634693128;2087.921882198091;602.3840078973346;2045.829005745872;490.92224889082837;2030.0105325244353;716.5642062689585;1914.9283622060423;454.79973219516273;635.6399017570376;902.9993072611625;484.54753589445085;1012.2441931370918;668.5367584924793;1175.456819334122;569.8597453353505;1045.184127584468;699.9227576665899;1007.9027745753592;483.5;1176.0;713.814836972779;1084.4088144381294;1122.1847204192509;1218.5325256021924;1240.895830327514;1153.2386860962824;1092.8306763285022;975.95422705314;988.1834602443776;1073.1522932530547;1208.3612927470874;1024.7079293498684;1107.5172052663074;1102.2957061639736;1000.1120055654939;1207.5744384814152;1458.2893496701224;985.7674625615247;1489.7430491903453;1224.9531520521437;1679.3705392862857;1093.2149943991037;1538.6929636255215;1111.6733452593917;1414.2172562310243;1101.4829485278542;1566.2787435193654;979.3549100335466;1628.7315037714652;1209.022067083935;1847.3571678934454;1108.757331463956;1942.5756440812618;913.7219384859833;1986.6188151630204;1198.0795516181522;2064.8881709313346;999.3573705522529;2073.1324682346576;1109.7567585834008;1857.5149324382476;1009.7906876667527;1941.6015325670498;1062.7067369093231
14;0.47;486.97021239478386;583.3049849535523;617.5827495830355;531.9995711222301;715.7996028932066;610.913534723207;576.4145939543746;785.059735310778;591.8271857923497;641.2994535519125;480.39871909442957;701.0352497269387;684.7603059705323;763.7211869192463;1159.5500445122725;793.4305608546356;1102.929500728007;507.9341975482598;1146.7729475484607;613.4794279741542;1248.6547949429541;672.1295097132285;1050.4984675112382;686.3088475684511;1205.6551589948854;532.1415388036469;1031.0;699.5;1539.8742138364778;662.5974842767295;1544.0492318139377;620.9056107291401;1614.6632390745501;460.98168380462727;1665.7014925373135;686.8484660033167;1426.136469221835;632.9206591173054;1480.8336591268733;499.88569300940145;1731.205679476843;577.5773537579503;1907.8731484773075;716.0819409882688;1960.1542416452444;609.0295629820051;1825.8795574097587;576.4541991656085;2087.893351709654;602.4189801141957;2041.6786632390745;535.3946015424165;2029.9913255853123;716.5965133906013;1914.9481704764296;454.81821987775265;635.638988488394;902.4249858463861;484.53201616027445;1012.1788698876528;671.1399272640552;1174.6624336731652;570.0121336568975;1044.7489266380437;700.0642054574639;1007.6629977833829;483.6201550387596;1175.6201550387595;713.7290175019888;1084.347951471758;1122.131413486921;1218.5549316054717;1240.8372093023256;1153.210217150561;1092.784686971235;976.0029610829102;987.9583774250441;1073.3172251616695;1208.2274122314543;1024.7533498016317;1107.5012705530642;1102.3284005979071;1000.1118776244751;1207.613477304539;1458.2503138731952;985.7902803933877;1489.1375968992247;1224.8274683802529;1678.980248084064;1093.3903768665562;1540.3826707834812;1111.437604528496;1413.3589743589744;1101.557381839433;1566.4729719513116;979.1122703560898;1628.6805355138688;1209.0824114157447;1847.3354985955057;1108.8484901685392;1942.6160373597584;913.6389885528789;1986.600747167992;1197.968787659677;2064.9679158110885;999.5693874058863;2073.158215010142;1109.747329276538;1857.4772355624407;1009.8097943024355;1941.5518159806295;1063.2030669895075
15;0.5;487.0042701525054;583.500871459695;617.6262828774643;532.0771397202731;715.8497260015116;610.9409013605442;576.3279802347128;785.10582664196;590.8185691200234;643.638313500808;480.19011220539954;701.2323974717036;684.7024608501118;763.7009863738051;1159.886030725259;792.2644992259139;1102.7387350144688;507.08047402507924;1146.778534601012;613.5823754789272;1248.7914682234853;672.070876222666;1052.9352734228232;686.899545718482;1205.7105835144625;532.08281781196;1031.4106280193237;699.6618357487922;1539.5;663.0;1552.5119894598154;626.5512516469038;1610.976605919607;471.24363448364994;1665.6948259120543;686.67797197947;1425.90828080852;632.8314134608418;1480.8330100674239;500.1821372494689;1730.4838129496402;575.955035971223;1909.288353559138;713.6187888667512;1951.388174807198;609.9061696658098;1826.0532900276673;576.3360399374474;2087.892786756011;602.344764157141;2037.2956298200515;533.6413881748072;2030.048831736426;716.5574886535552;1914.93686678389;454.7883278908147;636.0315651849085;903.0;484.5570343259579;1012.2324627072588;672.8150672315344;1174.4462454718487;570.0671266082417;1044.78612716763;700.1692964402774;1007.5496607973167;483.0;1176.5;713.8013068013069;1084.3017523017522;1122.1817963842132;1218.6154030595117;1240.8869966806176;1153.2329821523067;1092.8010031423737;976.0044114092337;987.5400395165038;1073.3360065086006;1208.2218743010512;1024.6161186908223;1107.4332517974944;1102.4124972203692;1000.3807081070207;1207.5032186682758;1458.3045196858584;985.998335673792;1489.1809815950921;1224.8968302658486;1678.9888106416274;1093.5620500782472;1541.0380971051427;1111.361367052212;1413.6975142258161;1103.427523210542;1566.6541080344984;978.9113330307156;1628.7411585853736;1209.0635301648263;1847.427356443193;1108.6718869141885;1942.6878343006713;913.5137703425514;1986.6532875308862;1197.9349725787981;2064.880081300813;999.5393800813008;2073.0675429727;1109.7677789012469;1857.4945376344085;1009.7766021505375;1940.727572444907;1060.9589623460004
16;0.53;486.7956178635983;583.633161398404;617.5485504131442;532.1536036681473;715.7833144582861;610.9549358248395;576.2546417733888;785.0879493905262;590.2065085807875;643.1275368511002;480.1302296166569;701.3940455341506;684.5469098277608;763.6427558257345;1160.7483067911403;792.3672585270608;1100.1718854097269;514.7710970464135;1146.7926904322303;613.6342849027127;1248.7863009452967;671.9723642750141;1080.3165266106441;684.5574229691877;1206.29750040843;532.3201546588248;1031.3648648648648;699.5540540540541;1553.5;631.0;1556.2431614621155;628.057250060518;1611.0968640271217;467.43092384065864;1665.607262103506;686.5473706176962;1426.2899985335093;633.2855990614459;1480.3702400288755;500.60936654033566;1730.023541197095;575.2657984806744;1910.7666328942926;710.6975121017673;1954.017994858612;611.6593830334191;1826.1303802008608;576.3454088952655;2088.073543832124;602.3394129567889;2039.9254498714654;549.4203084832905;2029.9817432273262;716.5984351337709;1914.9328814126704;454.8002343292326;635.7579290460072;902.6049266641595;484.5034658681306;1012.1556036155936;673.8423304391594;1173.3870013841702;570.0919773594192;1044.6259997539066;700.4171212121212;1008.1632575757575;495.9101418812401;1179.7477666841828;713.7174260591526;1084.4407474020782;1122.0829623246684;1218.6126190818134;1240.7875991348233;1153.2343667387647;1092.7674770198355;976.0011490082244;986.8166518518517;1072.9351111111112;1208.1144345238095;1024.599181547619;1107.28193767538;1102.4600502141484;1001.3422915284228;1206.085600530856;1458.3281971465628;986.1852658884565;1487.2942331426004;1223.3506114663974;1679.2856917494871;1094.1247042120208;1544.2892970421185;1113.4002360404218;1412.679439018282;1109.5717505634861;1566.5194546568625;978.8171721813725;1628.6937239833492;1209.1000640409861;1847.4478304268684;1108.8288415242791;1942.6088050314463;913.5594625500285;1986.6298432149938;1197.850183216195;2064.6099699398796;999.5111055444221;2073.708217518352;1109.5381654906992;1857.435765231589;1009.7907536306608;1937.0088316931617;1059.818655900412
17;0.57;486.66215793937766;583.9233069952234;617.5758926431823;532.1843757488617;715.8009809469911;610.9843897377852;576.2216736100396;785.0846577174303;589.8674276335422;644.8716054908982;480.0341557813255;701.3714078374455;684.5318902008274;763.5373902512868;1161.403621252597;790.8975363609378;1097.332005590496;521.3206848357792;1146.8621667612024;613.6677065607864;1248.7676158052202;672.02739090065;1080.076923076923;684.0;1205.2656282777427;533.7289700020978;1031.3648648648648;699.5540540540541;1573.5;639.5;1558.0271952334601;630.092705660266;1612.2356984030725;463.9588639579543;1665.81538139145;686.7177284157586;1426.0419544070692;633.0989084428603;1480.3468923468922;501.08799708799705;1729.4561832558898;574.0750794815358;1912.9570390282754;705.4204500199123;1960.1542416452444;614.2892030848329;1826.2875395546;576.4160248373037;2087.8400129073893;602.2560826072927;2055.7043701799485;574.8419023136247;2030.0387264784945;716.5680443548387;1914.9584485214039;454.7693725391639;635.6223338293651;902.6657986111111;484.5548169076505;1012.2752756079996;673.0343848199178;1172.8418540004834;570.1370722201924;1044.697052734137;700.694438138479;1008.3281876655315;495.93309191239865;1179.8024659424038;713.7007350019865;1084.4047477155343;1122.1485684190366;1218.671119410131;1240.8279197343727;1153.2131273759685;1092.7838834481925;975.9937129730382;986.1820797369502;1073.0694615700781;1208.0263842437755;1024.3983649201039;1107.1180128767924;1102.5387767047116;1001.5954331913033;1206.247350595433;1458.3799804133805;986.5574454925004;1486.5420899007586;1222.694570928196;1679.3463572499802;1094.4418659720577;1543.5683084139548;1113.191586045148;1409.1369666817427;1109.1227951153323;1566.5630828516378;978.6832369942197;1628.709651645893;1209.0739852988174;1847.472816163044;1108.7298109206574;1942.6926629040533;913.5017957927142;1986.6843811925778;1198.102083708641;2064.800982596386;999.4763094345907;2073.4789679098003;1110.0091066782306;1857.4574202973274;1009.7804416945947;1936.31730363621;1059.572850755083
18;0.6;488.1114508484941;582.9477653773632;617.4920794448432;532.1670256042115;715.7456685499058;610.9798964218455;576.1205465326115;785.0951276102088;589.9054412223261;646.0281415653258;479.88619061385754;701.3718801194949;684.0641373080397;765.3307295818055;1161.6496407655616;790.6958280504739;1094.051724137931;531.448275862069;1146.8146417445482;613.7117908052487;1246.2117293098029;669.6510844671966;1079.6558265582655;684.0785907859077;1206.594816687737;533.3776864728192;1031.3648648648648;699.5540540540541;1576.939588688946;644.0112467866325;1557.3165090335879;630.6556020371044;1614.9702476394084;461.8175663637983;1665.7636057995378;686.8299362611192;1424.2215729242757;632.2411330249167;1480.2233818548018;501.49629222741004;1730.1067152524727;573.6811556481;1913.6023654356745;702.5609461742698;1957.5244215938303;612.5359897172236;1826.3928741375207;576.4467047347132;2087.464572817349;602.1007041814669;2054.827763496144;575.7185089974294;2029.9981509497393;716.5743822491175;1914.9313060232887;454.7693725391639;635.5114803061415;902.6040072179701;484.55039017101114;1012.3718523437931;672.4975240140802;1172.1932462263587;570.1736658719971;1044.3576013203742;701.9653095843935;1009.987871077184;495.8006469186244;1180.2050561797753;713.3966169154228;1084.6589054726367;1122.138370200134;1218.897395384468;1240.786651290183;1153.2204603334774;1092.7508765566436;975.9926248337564;986.0833785167781;1073.444183384541;1208.065110013471;1024.492965124981;1106.961375892727;1102.5577175338872;1002.2168785068131;1207.8936218939652;1458.1773672521701;986.8896123561478;1482.3551189245088;1218.8220613581523;1679.9931700816257;1097.859486923205;1546.9013464696222;1110.904433497537;1407.3940535027848;1110.335843727936;1566.4767432861233;978.6310657069886;1628.6890380313198;1209.0691914349632;1847.3918004823242;1108.7223104523264;1942.6312820512821;913.5952706552706;1986.7336213102951;1198.1060715142787;2064.7543685300207;999.4660041407867;2072.6910746812387;1110.829653916211;1857.435765231589;1009.7907536306608;1936.5410095953275;1060.6345431789737
19;0.63;486.5797510720635;584.5515636439703;617.4939563327122;532.1287563900435;715.6951225248106;610.9678754527068;576.006546054327;785.1124168857275;590.0152562574493;646.849821215733;479.9825910343827;701.5222206102809;683.6942843024214;766.5080437050458;1160.9939383027247;792.4674708918496;1073.707405177604;538.2045956251254;1146.7488086812928;613.8090587402689;1245.5434587177667;670.7307783297847;1079.6509186351705;683.9658792650918;1207.8049540426857;533.4803448096795;1030.979487179487;699.3897435897435;1589.0;662.0;1556.9240719411712;631.2518236319069;1615.8425141242938;461.10072387005647;1663.33995157385;689.5313155770782;1415.5345579078455;629.5964092984641;1480.1699525374222;501.556589996349;1729.4435682184344;573.006444500975;1913.8835546475996;702.2807529549102;1952.2647814910026;605.5231362467866;1826.3388513112614;576.435801590127;2086.0492238932175;599.290269976445;2072.3598971722367;584.4845758354757;2029.9571248423708;716.5815048339638;1914.8827857202573;454.7964217038709;637.7530758226037;904.8056080114449;484.5047287207566;1012.4245340412587;673.6339486992018;1173.2475476756229;570.2851669403393;1044.1055768412089;704.2280222282955;1010.1648902250158;495.67220518064073;1180.612815269257;712.8684059633027;1084.53125;1122.033424710239;1219.021689991824;1240.7319706348064;1153.2312269084975;1092.7456821327555;976.0750436300174;984.9281045751633;1073.224183006536;1207.5989524026418;1024.7387838761101;1106.9337261748872;1102.5997381056306;1002.3169902380168;1207.9616101787867;1459.6246786632391;990.3451156812339;1482.3447995265572;1217.9617546974403;1679.9784973437895;1098.7377519183742;1548.7660508505578;1109.6183769282359;1406.79173553719;1110.6108618654073;1566.4322395469708;978.6658133581568;1628.6940179142673;1209.1182021753038;1849.344333209739;1109.9091583240638;1942.5514967021816;913.9008963301201;1986.67441999165;1198.2045088566829;2064.701132201132;999.5551948051948;2072.2071640925237;1111.4927851497353;1857.3468108850543;1009.8105416773972;1935.9207995190861;1060.0726630598135
20;0.67;485.9557391560932;583.4754598209895;617.4150691463996;532.1611826418693;715.6980093180856;610.9438091204293;576.006546054327;785.1124168857275;590.4500234631628;648.4783356796496;479.98600048274193;701.6059860004827;685.7137389202256;771.1847972065538;1161.1624319419238;792.4433151845129;1065.8526594660689;537.2987568779295;1146.7744350282485;613.8227871939736;1246.434819596657;674.3456938397637;1079.5258620689656;684.7040229885057;1208.7072802912116;533.4292771710868;1030.979487179487;699.3897435897435;1590.1844473007714;661.5292416452443;1556.784200221333;631.952924150847;1615.4181883279628;460.3816684568564;1665.9076898633618;690.8052907530982;1415.189274760067;630.3332343920055;1480.1310728283656;501.62564943943124;1729.547580206634;571.4265905383361;1932.9794344473007;716.8521850899742;1954.8946015424165;602.8933161953728;1826.3862077123254;576.5298675183344;2085.771534301167;598.8769143182465;2072.3598971722367;579.2249357326477;2029.8563637889083;716.6263109321251;1914.8844834797155;454.7787536595566;638.2725708895177;905.7073969258088;484.48722185503414;1012.5934126459572;673.2912837147834;1174.088244128071;570.3680365296804;1043.919208523592;702.0541700187717;1006.9816751586662;495.7848688022514;1181.6035924178461;712.7044438100676;1084.6313635931106;1122.0349275362319;1219.3123671497583;1240.7339092872571;1153.2294216462683;1092.7088523800926;976.1021243305048;984.584655130978;1072.6548305695746;1207.144367816092;1025.3819923371645;1106.9042120551924;1102.6069716775598;1001.9474399164053;1207.0894461859978;1457.4687054026501;987.7464831804282;1485.519022687609;1214.44167539267;1679.0006871278058;1095.9615208428768;1549.0146198830407;1109.40619405657;1406.3279029978428;1107.6266458379826;1566.5613668061367;978.6390825972416;1628.6116171300735;1209.0445030361136;1849.5778683463009;1110.5652093367914;1942.5285939434873;913.9601485984465;1986.748793134275;1198.1898206090946;2064.7455223880597;999.4477611940298;2073.934220402593;1111.4724667349028;1857.3610467610465;1009.7928785928785;1936.5423070951715;1061.147958391554
