Frame;Time;X_Arena0_2A_Control2_5;Y_Arena0_2A_Control2_5;X_Arena0_2A_Control2_6;Y_Arena0_2A_Control2_6;X_Arena0_2A_Control2_3;Y_Arena0_2A_Control2_3;X_Arena0_2A_Control2_4;Y_Arena0_2A_Control2_4;X_Arena0_2A_Control2_7;Y_Arena0_2A_Control2_7;X_Arena0_2A_Control2_2;Y_Arena0_2A_Control2_2;X_Arena0_2A_Control2_1;Y_Arena0_2A_Control2_1;X_Arena1_2A_CM1_7;Y_Arena1_2A_CM1_7;X_Arena1_2A_CM1_3;Y_Arena1_2A_CM1_3;X_Arena1_2A_CM1_5;Y_Arena1_2A_CM1_5;X_Arena1_2A_CM1_1;Y_Arena1_2A_CM1_1;X_Arena1_2A_CM1_6;Y_Arena1_2A_CM1_6;X_Arena1_2A_CM1_2;Y_Arena1_2A_CM1_2;X_Arena1_2A_CM1_4;Y_Arena1_2A_CM1_4;X_Arena2_2A_HT2_4;Y_Arena2_2A_HT2_4;X_Arena2_2A_HT2_7;Y_Arena2_2A_HT2_7;X_Arena2_2A_HT2_5;Y_Arena2_2A_HT2_5;X_Arena2_2A_HT2_3;Y_Arena2_2A_HT2_3;X_Arena2_2A_HT2_2;Y_Arena2_2A_HT2_2;X_Arena2_2A_HT2_1;Y_Arena2_2A_HT2_1;X_Arena2_2A_HT2_6;Y_Arena2_2A_HT2_6;X_Arena3_2A_CM2_6;Y_Arena3_2A_CM2_6;X_Arena3_2A_CM2_4;Y_Arena3_2A_CM2_4;X_Arena3_2A_CM2_1;Y_Arena3_2A_CM2_1;X_Arena3_2A_CM2_2;Y_Arena3_2A_CM2_2;X_Arena3_2A_CM2_7;Y_Arena3_2A_CM2_7;X_Arena3_2A_CM2_5;Y_Arena3_2A_CM2_5;X_Arena3_2A_CM2_3;Y_Arena3_2A_CM2_3;X_Arena4_2A_HT1_4;Y_Arena4_2A_HT1_4;X_Arena4_2A_HT1_3;Y_Arena4_2A_HT1_3;X_Arena4_2A_HT1_6;Y_Arena4_2A_HT1_6;X_Arena4_2A_HT1_5;Y_Arena4_2A_HT1_5;X_Arena4_2A_HT1_2;Y_Arena4_2A_HT1_2;X_Arena4_2A_HT1_1;Y_Arena4_2A_HT1_1;X_Arena4_2A_HT1_7;Y_Arena4_2A_HT1_7;X_Arena5_2A_HS1_1;Y_Arena5_2A_HS1_1;X_Arena5_2A_HS1_5;Y_Arena5_2A_HS1_5;X_Arena5_2A_HS1_7;Y_Arena5_2A_HS1_7;X_Arena5_2A_HS1_6;Y_Arena5_2A_HS1_6;X_Arena5_2A_HS1_2;Y_Arena5_2A_HS1_2;X_Arena5_2A_HS1_4;Y_Arena5_2A_HS1_4;X_Arena5_2A_HS1_3;Y_Arena5_2A_HS1_3;X_Arena6_2A_Control1_4;Y_Arena6_2A_Control1_4;X_Arena6_2A_Control1_7;Y_Arena6_2A_Control1_7;X_Arena6_2A_Control1_2;Y_Arena6_2A_Control1_2;X_Arena6_2A_Control1_1;Y_Arena6_2A_Control1_1;X_Arena6_2A_Control1_3;Y_Arena6_2A_Control1_3;X_Arena6_2A_Control1_6;Y_Arena6_2A_Control1_6;X_Arena6_2A_Control1_5;Y_Arena6_2A_Control1_5;X_Arena7_2A_HS2_3;Y_Arena7_2A_HS2_3;X_Arena7_2A_HS2_1;Y_Arena7_2A_HS2_1;X_Arena7_2A_HS2_6;Y_Arena7_2A_HS2_6;X_Arena7_2A_HS2_5;Y_Arena7_2A_HS2_5;X_Arena7_2A_HS2_2;Y_Arena7_2A_HS2_2;X_Arena7_2A_HS2_7;Y_Arena7_2A_HS2_7;X_Arena7_2A_HS2_4;Y_Arena7_2A_HS2_4
10;0.33;637.6519601328904;805.1728903654486;546.6754871517933;682.54052472886;830.7877605917955;670.0079802734813;785.4623520052412;787.2198979830596;710.3889154323937;675.8635929288104;736.983131259884;539.4356000702863;642.5393055295805;553.9529954491614;1159.7489672266593;693.1290737170659;1277.281404743289;723.3124837112327;1030.2225605335652;769.2764970276932;1109.60974801061;562.3441644562334;990.5922547607616;663.9102256361018;1209.3097686375322;565.1047557840617;1160.734389222647;804.6910613508101;1492.9033484494526;772.6447253904996;1589.0001151410477;651.5160621761657;1419.6987168421658;700.3841993210197;1672.7486892062918;781.8475260652081;1722.0;568.0;1567.7590170432024;480.8986325802616;1460.6379909163772;564.6198236708523;1880.3467051957616;567.0786446824183;2009.4459808881393;771.5699831365936;1978.5450038138824;565.6300533943554;2098.0;569.5;1993.8761522450193;665.5917335712161;1870.8460116803428;742.0105714496932;2133.8761061946902;699.170763684038;767.4597507578309;1252.5080835298081;859.8279061306167;1134.2004729852647;569.0005103668261;1136.3398405103667;650.0689302385063;1278.4697870707846;795.2020042194093;1027.9277426160338;669.3884189325277;995.2190332326284;702.7607904316172;1131.7420696827874;1197.4339247624587;1015.9820147372503;1083.3320491087482;1243.2125648533415;1164.8186249504051;1182.2281358045682;1074.2933691756273;1085.3695340501793;1292.3659780161568;1120.0989935107932;1214.3504447268106;1302.5207962727657;1316.620669406929;1236.6288901937758;1503.3273947470063;1263.408217458478;1580.584429654852;1152.6523242016199;1712.9725258316907;1164.5260108702143;1683.5555555555554;1048.0;1616.2727272727273;1294.6363636363637;1503.2237907020515;1049.4487107095802;1445.4405301709103;1150.277293337984;2127.517125305057;1177.4020028612304;2014.4769368562472;1025.052395879982;1873.8853300733497;1130.8110024449877;1938.716260634184;1234.4706109822118;2102.182624113475;1055.0992907801417;2026.4196658097687;1128.3300128534704;2043.1857326478148;1272.2387532133675
11;0.37;638.3476865472052;804.8857091914059;546.6650476704443;682.5163698506925;830.8527486324097;670.0759573132453;785.4378186240119;787.2162200084186;711.8069779116466;677.7286646586346;738.8405797101449;541.7246376811594;642.5631818465182;553.9653388192755;1159.7402460295602;693.1049756724501;1277.4964243560369;722.4521280288828;1031.0257466529351;769.4345054190574;1109.6183108745076;562.2832030166916;992.5085427135679;663.0514237855946;1215.5912596401026;566.5006426735218;1160.5271233865872;804.7588229984655;1492.7956870841936;772.5949529708648;1589.0;651.508238276299;1419.708182184603;700.3917199286002;1672.7810882388346;781.8118454315637;1722.6969696969695;568.3030303030303;1566.3732709308372;480.3914716588663;1460.5719242060316;564.6289476025264;1880.1818234109865;566.8441184929537;2009.5670834741468;771.5621831699899;1978.510069245918;565.6101264214471;2094.4002336200488;565.9500902622916;1994.7900139990668;666.0915383418883;1870.8864257740338;741.9611320475874;2133.9072311563286;699.1392626627282;767.4855523761431;1252.505694888627;859.809168184578;1134.113782635094;569.0147002672776;1136.3039964362988;650.0762776506483;1278.3709636409865;794.8666984429615;1027.5870670479821;669.4914297237345;995.2459165154265;700.4585034013604;1130.8068027210884;1197.6252755326966;1015.7783492530001;1083.308198406579;1243.1603186841428;1164.8378393697217;1182.20245989911;1074.3150308032775;1085.3539087265983;1292.3540010598833;1120.0899576046634;1214.4302660566004;1302.427215726148;1316.6241801272638;1236.5814977973569;1503.3075810185185;1263.3431230709875;1580.695340501792;1152.5285202252944;1712.887840240733;1167.0406921077827;1683.9166666666665;1048.0833333333333;1616.0196078431372;1295.8676470588234;1503.4227345141035;1049.4034298566207;1445.5678496868477;1150.4853862212944;2126.7102341636346;1179.6817800167926;2014.2581659149923;1025.5151018176848;1873.885744490526;1130.74644222168;1938.7461375048279;1234.4567400540748;2096.0;1054.0;2028.5154241645246;1124.138496143959;2046.6786632390745;1274.3345115681234
12;0.4;638.356054566392;805.0587740278146;546.6422819093895;682.4872002519458;830.9778137069972;670.1023982753975;785.478214118747;787.2933613838242;713.3755592841163;681.1607941834452;727.5;541.0;642.6139236565166;553.9754654710754;1159.7648977716515;693.149919595681;1277.335219730315;722.2715014322644;1031.5417404129794;769.2738938053097;1109.6177237667166;562.2699628211531;992.542742398164;663.4461929350053;1210.7056555269924;567.1985861182519;1160.338771507533;804.8860657929928;1492.6415509418396;772.5617122691232;1589.027307293467;651.5500633713561;1419.7205247712757;700.3914494504862;1672.729324210779;781.763953907094;1722.6969696969695;568.3030303030303;1566.8771983020013;480.5409338993329;1460.4852967071668;564.7929212889593;1879.7575492085741;566.8323696045791;2009.5849269475939;771.5660292209623;1978.4869747100208;565.6049312290041;2096.0904449307072;567.7011305616338;1995.3493453226058;666.4795709102382;1870.8951069657264;742.0032570878673;2133.91253963048;699.1702197441784;767.4931522164458;1252.52579797641;859.8655767484105;1134.0792007266123;569.0176007116532;1136.2560681153896;650.1821808510638;1278.337765957447;794.558329618071;1028.1838311784811;669.5974312663054;995.2773429660846;697.0443548387096;1129.4354838709678;1197.7804049061622;1015.7023299344859;1083.121720561318;1243.48500101688;1164.8919700578429;1182.2060791652489;1074.3523536096654;1085.3765177343141;1292.4133068520357;1120.1092353525323;1214.410902000678;1302.3853001017294;1316.6509757771892;1236.5778170050014;1503.4334683251375;1263.3375277215312;1580.9881767899728;1152.5718780128886;1713.0461580983967;1167.3955914870094;1683.6666666666667;1047.7777777777776;1617.2321116928447;1298.2530541012216;1503.3592332865824;1049.366806919121;1445.6312154696132;1150.5860957642724;2126.7239802109584;1180.0191356296089;2012.6982018250133;1026.7033011272142;1873.8982995687902;1130.8131966479536;1938.8639574262215;1234.4606676342526;2096.0;1054.0;2027.1182519280205;1126.2342544987146;2052.965938303342;1279.923200514139
13;0.43;638.4607320540156;805.2161958066808;546.78988151552;682.5680046853178;831.1342178897012;670.0441375575413;785.6376140350877;787.3650994152047;713.6442843419788;683.0333333333333;730.25;548.6875;642.753506639237;554.0079795523969;1159.8729829414476;693.2371138773628;1277.59455922865;722.3826446280992;1031.7669941450827;769.0474843703483;1109.8116984498718;562.3490018958403;992.7427769985975;672.3967274427301;1216.289203084833;576.271850899743;1160.3436644591611;804.9860485651213;1492.6496043181921;772.5946663007181;1589.0829583477557;651.6010153455636;1419.8381182981668;700.5166032514701;1673.095142683667;781.4573770491803;1722.7843137254902;568.2156862745097;1566.711660707191;479.963845848232;1460.6084993359893;564.9270473660911;1880.2470036477332;567.0810607376527;2009.717666948436;771.6459284305437;1980.1676625409018;567.9092331768388;2095.722874720358;567.2127143922446;1997.543306424487;668.3466195761856;1871.0985404163885;742.0668296658516;2133.8521031207597;699.1197421981004;767.6923508299685;1252.6740130103185;860.1557208514755;1134.1566279632316;569.060336113217;1136.3478013646702;650.3127206253151;1278.3596192637417;795.0928038304463;1028.5375299253626;669.8862970816924;995.383217206907;695.8616352201258;1130.006289308176;1198.0617467638745;1015.6989039329465;1083.8839220589766;1243.0313639679066;1165.0747626357381;1182.340724316334;1074.4739648870514;1085.4415483252442;1292.4973155696957;1120.1368065221714;1214.6786442405707;1302.507900101937;1316.843818001978;1236.6862512363996;1503.582558589967;1263.5557815223708;1581.3122631499166;1152.734778434642;1713.316488432236;1167.7711609701544;1683.8095238095236;1047.904761904762;1615.9797525309336;1307.1256092988374;1503.66938354881;1049.4642121041784;1445.878989051945;1150.7341020265549;2126.4915025106216;1181.078408651989;2012.9974993748435;1027.2750687671917;1874.034068627451;1130.9343954248366;1938.9393762751386;1234.538327018362;2096.0;1054.5;2030.6111825192802;1121.3441516709513;2046.6786632390745;1279.2246143958869
14;0.47;638.5177201153248;805.2071856287425;546.8810968757024;682.5545515846258;831.3562906724512;670.0925976138828;785.6550322399776;787.4920568171199;717.938230994152;692.2158260233917;730.4769230769231;549.4564102564102;642.8054154995332;553.9343915343915;1160.0070558937466;693.2135676074524;1277.8256987048396;722.2663258350374;1031.3749144923286;767.9267565718752;1109.9520861222668;562.4000446229362;993.0;679.0;1214.8933161953728;567.896529562982;1160.349315068493;805.0803477344573;1492.4753315893338;772.4647758043048;1589.1283023202388;651.6326671261199;1419.9647480351364;700.5667475728155;1673.1830136986302;781.2930289193303;1722.7843137254902;568.2156862745097;1566.3408912446014;479.8780918727915;1460.8659592292656;564.9406124918552;1880.7433839353223;566.6816727738033;2009.8662725225224;771.7206644144144;1966.8586118251928;557.8136246786632;2095.3620673827227;566.894794822363;1997.2278481012659;668.4867389993972;1871.196396797153;742.0887455516014;2133.99118046133;699.0730438715514;767.6972087039211;1252.7104659618503;860.3068332729687;1134.1271882168296;569.0202286719436;1136.4466013318254;650.3718214352986;1278.2998053619638;794.6289795918367;1028.722448979592;669.8844029326101;995.3812393291151;687.8974358974358;1124.5384615384614;1198.2406908255964;1015.5569032644504;1084.0424261470773;1242.9925623297715;1165.188163798489;1182.3524734480604;1074.6131316768694;1085.4864362021365;1292.6068154643285;1120.1343828882689;1214.7617956551255;1302.5026306856755;1316.9411822854881;1236.8145512060103;1503.6752024831464;1263.5758766186527;1582.1252909424056;1152.8150844352003;1713.0933774378057;1168.0931017848527;1682.9629629629628;1047.6296296296296;1616.4224706219547;1309.2631126397248;1503.7397234678624;1049.470571748879;1445.9599767306572;1150.8207097149505;2126.389817483189;1181.3087415946204;2031.0;1038.0;1874.1201635991818;1130.9909202453987;1939.0315328467154;1234.574598540146;2096.0;1054.0;2022.926735218509;1127.6314267352186;2039.6928020565554;1273.6359254498716
15;0.5;638.4618479221928;805.321706454465;546.789632634663;682.5961235068739;831.3830056497175;670.1227118644068;785.5701226621892;787.5813628095705;718.5570881226054;695.8424010217113;730.4967320261437;550.4313725490196;642.9064761551308;553.9591142450671;1159.9285351787773;693.2942099192618;1281.5521909096212;722.1278954431414;1031.2588877415549;767.6451787382603;1109.8597689659002;562.4761746084638;999.2208835341364;690.7908777969019;1219.7789203084833;568.594473007712;1161.0058062059775;805.371026080335;1492.0529299688646;772.1773316603932;1589.0894870025304;651.6428571428571;1419.8651012891344;700.5737223756906;1679.2397187474448;775.1793802632654;1722.5;568.0;1566.4683421001362;480.013345022404;1460.9333928925946;564.9448084177089;1881.0939990623533;566.5623534927332;2009.7602270173072;771.7369071701505;1954.2956298200515;542.4588688946016;2094.795695919508;566.310694987889;1997.9940476190477;669.8343253968254;1871.1213804339773;742.1231578167814;2133.8732251521296;699.0740365111562;767.6982797140304;1252.7933981233243;860.3680518078792;1134.1206451999758;568.9570459683497;1136.5112408942475;650.4595572185843;1278.2166510757718;790.3217168734002;1031.9719432959243;670.3735578422202;995.3833281363683;680.5666327568667;1129.9291285181416;1198.4548388698545;1015.6454143701275;1084.0197247946423;1243.0273635745305;1165.1527233486681;1182.3855284829897;1074.543843843844;1085.5132732732732;1292.5311464546055;1120.178926441352;1214.7017231134876;1302.4898565486799;1316.9604923565614;1236.682449870955;1503.714715151515;1263.53823030303;1582.1213964298074;1152.8215398308855;1712.1613336016635;1168.1704568323607;1682.75;1047.5;1616.8503301540718;1311.613108339447;1503.721755368814;1049.5094304388422;1446.2000546224224;1151.7872456643452;2125.8944413250983;1181.7713831180984;2029.5;1041.2833333333333;1874.0398727984345;1130.9296314416176;1938.9807636257651;1234.5622267560477;2115.8386889460153;1035.418059125964;2032.0083547557842;1120.6455655526993;2048.0758354755785;1270.8415809768637
16;0.53;638.3770855520056;805.4141373801917;546.8547158758055;682.6769411022486;831.6200136147039;670.2236895847516;790.621871307337;786.5371683317219;721.0;697.0;730.4055555555555;550.8666666666667;642.9980254226829;553.9497099839565;1159.9851718403547;693.3474685883222;1283.078110357753;721.8932252907778;1030.113469034214;767.0256484288532;1109.8955024243437;562.4959594270746;998.9258198026106;692.1852913085005;1205.8200514138816;562.3129820051414;1165.7151488994389;807.7974392173787;1491.7667058592983;773.7282970801489;1589.1093839953942;651.6591824985607;1419.8558899398108;700.5932358842075;1680.005506797453;774.0904319394251;1722.7843137254902;568.2156862745097;1567.427988263809;482.9918356933282;1459.6243628950049;565.255759429154;1881.9156561085972;565.9656711915535;2009.85360094451;771.7825378085117;1953.6543209876543;550.6769547325102;2093.1461082424935;564.9736087205966;1998.2932922655716;670.5868126853752;1871.237851472661;742.1807255731137;2134.0653460837884;699.1692850637522;767.6898288016113;1252.9023162134945;860.5665651316968;1134.0900674908917;568.9608878827894;1136.7477205558698;650.5670810911115;1278.119564545061;790.2186254495965;1032.116360454943;670.4196325459317;995.4116535433071;680.1472275334608;1129.6478648820903;1198.569798024912;1015.6384794799264;1084.2071631429474;1243.0363416429998;1165.2386641633952;1182.4239062411104;1074.672790585975;1085.5840537944284;1292.7008088040307;1120.2802970034472;1214.8026013771996;1302.5266513644478;1317.0509838998212;1236.7572053269728;1503.814464034193;1263.609645927437;1582.2291759355378;1152.8565920213555;1711.8669818134067;1168.621298667192;1681.6666666666667;1046.888888888889;1617.892121931908;1312.4697149643705;1503.6882325363335;1049.5159868729488;1447.363974495218;1153.8659227771873;2125.7643359230483;1182.098686644469;2043.5555555555557;1034.611111111111;1873.8373883837141;1130.959039895142;1939.116962467268;1234.6446513432254;2094.0;1049.5;2031.3097686375322;1126.2342544987146;2045.9800771208227;1269.44440874036
17;0.57;638.6532587462261;805.3974871248446;546.8245495495495;682.660945945946;831.6736679396254;670.1931260229132;790.81674023214;786.5094545256388;725.9598520866349;704.7950343370311;729.8194444444445;550.1018518518517;643.0869297922045;553.977929423337;1160.0145590682196;693.3679053429469;1283.1534713096803;721.8596692947874;1029.9661365047523;767.2422505612074;1109.9378663540444;562.5384357729024;997.1816911250872;696.9392033542977;1193.2570694087403;561.6150385604113;1164.520462355514;807.2880349890659;1492.0585018068168;774.7123254224044;1589.1340692192707;651.7134644130159;1419.8054841473866;700.5526421022565;1680.5940239756665;773.3558776167472;1722.7843137254902;568.2156862745097;1567.380988023952;482.78418163672654;1459.1527192454344;565.8052378085491;1882.9717133956385;565.8723364485982;2009.8638149769843;771.8336140114517;1955.6964187327821;549.0820936639118;2090.261722731906;563.3302752293578;1998.732809897692;671.959552700452;1871.2507597657695;742.238158772515;2134.1037671232875;699.1351598173516;767.6461968680089;1252.99451901566;860.6867677668747;1134.1178709485578;568.906000628338;1136.8919886899153;650.6162188509109;1277.8698592579053;790.0859276500823;1032.3569003976336;670.5884514435695;995.4253018372702;677.6200861604739;1127.207592891761;1198.6689997517994;1015.6833457433605;1084.2420941857406;1243.0801368061036;1165.2724736692285;1182.4486194136066;1074.711744200024;1085.6234523380213;1292.736901445815;1120.323584029712;1214.8357524828114;1302.5706646294882;1317.0919574510388;1236.8059449249427;1503.910661425729;1263.5598097733778;1582.276484255277;1152.90419694498;1711.1980824544582;1168.8246085011185;1681.6666666666667;1046.888888888889;1619.7931467527808;1312.4761392177968;1503.5873859147255;1050.8797166598556;1447.7219555555555;1154.156088888889;2125.026701800615;1183.0259112867807;2048.406282764739;1034.7813533349463;1873.809032891507;1130.9349533627885;1939.2068098278196;1234.6913329464112;2116.3070175438593;1037.780701754386;2033.4055269922878;1117.1526349614396;2047.3772493573265;1274.3345115681234
18;0.6;638.1218378475015;805.5303924197729;546.5280207763806;682.353608529251;831.7312355264951;670.2523271125641;790.4461955600746;787.9519290515731;727.086980010805;707.1955699621825;729.5392156862745;549.8676470588235;643.1988625940195;553.9913165779978;1159.9270170585523;693.2863531581373;1283.3792453845738;721.651865008881;1029.36788765021;766.6269002461271;1109.8842739909562;562.5227488416233;998.1923404255319;700.5764539007091;1193.9550128534704;563.7088688946016;1165.4813866120219;807.2015027322404;1492.0383881016983;774.7278162998693;1589.0934987365035;651.6694233861704;1419.7061336066974;700.5075459878125;1680.609919449724;772.9609919449723;1722.5;568.0;1564.789260385005;483.0466058763931;1458.3201535907015;568.2214611872146;1883.6870018201216;566.4210757547229;2009.7988554115468;771.8242159008022;1953.6358296622614;540.496328928047;2097.333333333333;566.3333333333333;1998.6995870206488;672.1492625368732;1871.1892554614356;742.19155892406;2134.243201754386;699.1845394736843;767.4677599286033;1253.0893574297188;860.6306322350846;1134.092371623627;568.8282027069562;1137.02562165565;650.5783696238977;1277.544538420011;789.9883732103392;1032.3339098683578;670.3522739098761;995.3999375585389;676.7391955498501;1124.5588361146768;1198.6188636251052;1015.6487838708078;1084.176541653535;1243.0732745036244;1165.162426725855;1182.4581981674348;1074.6511055034846;1085.61673876472;1292.6815564820329;1120.3215538349546;1214.8087000763164;1302.5560925973034;1317.0924987580725;1236.738996522603;1537.1953727506427;1240.2702442159384;1581.0628562625172;1152.9348841986339;1710.8328280126032;1171.0765709529753;1681.1333333333332;1046.7333333333331;1621.2865329512895;1311.9021012416429;1492.0;1055.0;1447.4820484782213;1154.433388008019;2126.5353560474177;1182.1626461079334;2048.3481830254736;1034.6304881484164;1873.5225381128964;1131.0387309435516;1939.433323718873;1234.6952216133063;2116.093896713615;1037.6713615023473;2022.926735218509;1121.3441516709513;2055.061696658098;1273.6359254498716
19;0.63;638.2421316165951;805.544840844063;546.5215729109776;682.3367467686146;831.957063077909;670.136455186304;789.7002415907824;790.1274855974726;727.8761510128912;708.318600368324;726.3814102564102;544.1346153846154;643.4859824402058;554.060429912201;1159.9952889012054;693.3736547965451;1283.4402293307612;721.6115844183678;1028.3970573615666;765.5577095138682;1109.911621666946;562.531555704623;999.5287569573284;704.2835497835498;1199.538560411311;565.8026992287918;1167.8217616580312;806.6495682210707;1492.4074412003242;774.2819343065694;1589.1119522826336;651.6691901812342;1419.680932082978;700.5278204035237;1679.0853174603174;772.5709972394754;1722.5;568.0;1564.9794915016153;483.0338530692513;1456.8381235546747;569.3664794626143;1901.9498714652955;576.6580976863753;2009.8074161337372;771.8266576910131;1953.190476190476;528.9047619047618;2100.5270727580373;574.4495205865763;1998.6818409831953;672.7600953097567;1871.211425599881;742.2043681747269;2134.302790595473;699.1605141727093;767.5275054013628;1253.1043155503849;860.7245423849298;1134.0715597417213;568.7561449711562;1136.9848883872585;650.4495690659212;1276.9778709527136;789.9198009378888;1032.4065460809647;670.8395022672149;995.6342929452704;675.2299426934097;1121.6934097421204;1198.723979213066;1015.6926503340758;1084.176315927854;1243.1214702634486;1165.235752917734;1182.486364930259;1074.69926753122;1085.622058117195;1292.6815564820329;1120.3215538349546;1214.799105607155;1302.2776057791539;1317.0942309601826;1236.7626849369476;1514.5;1247.0;1581.8068986293117;1153.0015564593061;1709.9075845575676;1171.5404851383669;1681.1333333333332;1046.7333333333331;1622.813164297605;1310.6402868485081;1489.9344305120167;1043.3591954022988;1448.0594855305467;1154.6361200428726;2127.879742304939;1181.1363238686072;2048.6461606107846;1034.480073549986;1873.4266732283465;1131.06405839895;1939.5666571237712;1234.7374749498997;2116.5;1037.5;2019.4338046272494;1130.4257712082263;2044.5829048843189;1263.1571336760926
20;0.67;637.7651229581762;805.6241249326871;546.3025991792066;682.3347469220246;831.9773404889684;670.1882941149488;789.478184674885;790.0899806623156;728.8210338680926;709.2139037433155;726.5735930735931;542.8354978354978;643.7124723070474;554.1644811687922;1159.7650705528567;693.3146426092991;1283.4456584850884;721.3302190551597;1028.3040640759418;765.1765054879858;1109.6908236873007;562.5006989878656;1002.691458454387;707.0687584737556;1196.0488431876606;565.1047557840617;1167.049558390579;806.9780830879947;1492.215445908673;774.4299724180203;1588.9542506370162;651.7163539495019;1419.4040041067763;700.5138603696098;1680.0;773.0;1721.0;566.0;1563.365219721329;482.9837888531618;1456.6170072511536;569.9237530213139;1900.442008486563;562.913719943423;2009.624516562973;771.8200212992544;1934.753213367609;516.6349614395887;2100.6354253835425;575.1642956764294;1997.9167865707432;673.112829736211;1870.9295187006405;742.1319475488004;2133.759139784946;698.9930956423316;767.3297866444998;1253.1604876697145;860.5081199620672;1133.9818634423898;568.8330101271277;1141.3373554550024;650.1758796956728;1277.160782215882;789.6166905102526;1032.3276108726752;670.524375;995.5927083333332;675.1662297946701;1119.867846221057;1198.6032310656587;1015.7286695321377;1083.959494202214;1243.0583451387795;1164.9992021428163;1182.4407021143215;1074.5095986038393;1085.602696034182;1292.464233769668;1120.3108554806292;1214.859594919327;1302.0847064881566;1316.88702091464;1236.6306414490143;1521.5587707492148;1236.1238223418572;1581.2328438870193;1152.9267360048946;1709.167456288776;1171.546869712352;1681.1333333333332;1046.7333333333331;1622.9702278712928;1310.2881025993358;1487.4173836311493;1042.3763512022942;1448.1497584541062;1154.7074610842726;2130.6248202473394;1178.965631291343;2019.8870014771048;1034.1531880846871;1879.017994858612;1130.4257712082263;1939.5702720512095;1234.744516614892;2116.5;1037.7666666666667;2020.8309768637532;1121.3441516709513;2052.26735218509;1275.0330976863754
21;0.7;637.8590314312694;805.7163091865641;546.3676745564828;682.3904774935012;832.1808971170673;670.0765865340333;789.3978115072362;789.9837039651723;729.7740334378265;712.2609717868338;725.625;543.1171875;643.8619396320771;554.1726498779543;1159.8425015010853;693.3576278231952;1283.3512889168896;721.3239355279046;1023.0124648170486;751.4450049347516;1109.8132034268435;562.5893387087742;1023.0;717.5;1199.538560411311;567.1985861182519;1168.3464894058995;807.1869547154133;1492.4524896055166;774.0321468410912;1589.0835629017445;651.7447199265381;1419.2829183490353;700.3381561238224;1680.0;773.0;1721.0;566.0;1563.1185847589425;482.8298341109383;1437.1075996990216;568.4040632054176;1894.6338797814205;565.8907103825136;2009.735238095238;771.8683473389355;1930.5655526992286;514.5411311053984;2101.1373468855877;575.3312483711233;1997.3326773805618;673.6206406472068;1871.067439958361;742.2059632686445;2134.2416196481913;699.2208208872662;767.334435443875;1253.2006943296412;860.6424220921293;1134.0347111347642;568.85738980121;1141.2540334197636;650.4642567489283;1276.8121886224076;789.6277031532818;1032.5304372677908;670.8351817621689;995.6796056685151;674.5016139444803;1119.3918657198192;1198.6892219419299;1015.7062867883463;1084.1376639797693;1243.1184342236972;1165.1010653449553;1182.4656753831252;1074.6031974996995;1085.6504988580357;1292.5831350779804;1120.3750991276765;1216.533753709199;1299.2407270029673;1317.041455413063;1236.7149816085098;1521.9501693275276;1234.9784712143203;1581.38986325047;1152.9849524681001;1709.4353445874422;1171.7772577859491;1680.5;1046.5833333333333;1623.7424023154847;1308.5376748673418;1487.7369910733723;1042.470498584803;1448.380876068376;1154.866809116809;2130.7632725973563;1179.0997499106822;2019.9691881918818;1034.2488929889298;1873.2454641607678;1131.1912781710193;1939.833521021021;1234.7894144144145;2116.5;1037.5;2027.8168380462726;1122.042737789203;2057.8560411311055;1268.7458226221079
